"","prolific_id","phoneme","language","language_chosen","L1","mode"
"7255","610795acedc4b47fda202f10","u","German","eng","English","perception"
"7256","610795acedc4b47fda202f10","i","German","span","English","perception"
"7257","610795acedc4b47fda202f10","o","German","eng","English","perception"
"7258","610795acedc4b47fda202f10","u","German","span","English","perception"
"7259","610795acedc4b47fda202f10","i","German","span","English","perception"
"7260","610795acedc4b47fda202f10","i","German","eng","English","perception"
"7261","610795acedc4b47fda202f10","u","German","eng","English","perception"
"7262","610795acedc4b47fda202f10","schwa_a","German","eng","English","perception"
"7263","610795acedc4b47fda202f10","o","German","eng","English","perception"
"7264","610795acedc4b47fda202f10","schwa_a","German","eng","English","perception"
"7265","610795acedc4b47fda202f10","u","German","span","English","perception"
"7266","610795acedc4b47fda202f10","o","German","eng","English","perception"
"7267","610795acedc4b47fda202f10","u","German","span","English","perception"
"7268","610795acedc4b47fda202f10","schwa_a","German","eng","English","perception"
"7269","610795acedc4b47fda202f10","i","German","eng","English","perception"
"7270","610795acedc4b47fda202f10","schwa_a","German","eng","English","perception"
"7271","610795acedc4b47fda202f10","i","German","eng","English","perception"
"7272","610795acedc4b47fda202f10","o","German","eng","English","perception"
"7273","610795acedc4b47fda202f10","i","German","span","English","perception"
"7274","610795acedc4b47fda202f10","u","German","eng","English","perception"
"7275","610795acedc4b47fda202f10","o","German","span","English","perception"
"7276","610795acedc4b47fda202f10","schwa_a","German","eng","English","perception"
"7277","610795acedc4b47fda202f10","u","German","span","English","perception"
"7278","610795acedc4b47fda202f10","i","German","span","English","perception"
"7279","610795acedc4b47fda202f10","schwa_a","German","eng","English","perception"
"7280","610795acedc4b47fda202f10","o","German","eng","English","perception"
"7281","61094c7cb8c79b6a734c2d0c","o","German","eng","English","perception"
"7282","61094c7cb8c79b6a734c2d0c","o","German","span","English","perception"
"7283","61094c7cb8c79b6a734c2d0c","i","German","span","English","perception"
"7284","61094c7cb8c79b6a734c2d0c","schwa_a","German","eng","English","perception"
"7285","61094c7cb8c79b6a734c2d0c","u","German","span","English","perception"
"7286","61094c7cb8c79b6a734c2d0c","u","German","span","English","perception"
"7287","61094c7cb8c79b6a734c2d0c","i","German","span","English","perception"
"7288","61094c7cb8c79b6a734c2d0c","schwa_a","German","span","English","perception"
"7289","61094c7cb8c79b6a734c2d0c","schwa_a","German","eng","English","perception"
"7290","61094c7cb8c79b6a734c2d0c","u","German","span","English","perception"
"7291","61094c7cb8c79b6a734c2d0c","i","German","span","English","perception"
"7292","61094c7cb8c79b6a734c2d0c","schwa_a","German","span","English","perception"
"7293","61094c7cb8c79b6a734c2d0c","u","German","span","English","perception"
"7294","61094c7cb8c79b6a734c2d0c","o","German","eng","English","perception"
"7295","61094c7cb8c79b6a734c2d0c","o","German","eng","English","perception"
"7296","61094c7cb8c79b6a734c2d0c","i","German","span","English","perception"
"7297","61094c7cb8c79b6a734c2d0c","schwa_a","German","span","English","perception"
"7298","61094c7cb8c79b6a734c2d0c","u","German","eng","English","perception"
"7299","61094c7cb8c79b6a734c2d0c","schwa_a","German","span","English","perception"
"7300","61094c7cb8c79b6a734c2d0c","i","German","span","English","perception"
"7301","61094c7cb8c79b6a734c2d0c","i","German","span","English","perception"
"7302","61094c7cb8c79b6a734c2d0c","o","German","span","English","perception"
"7303","61094c7cb8c79b6a734c2d0c","u","German","span","English","perception"
"7304","61094c7cb8c79b6a734c2d0c","o","German","eng","English","perception"
"7305","61094c7cb8c79b6a734c2d0c","o","German","eng","English","perception"
"7306","61094c7cb8c79b6a734c2d0c","i","German","span","English","perception"
"7307","61094c7cb8c79b6a734c2d0c","u","German","span","English","perception"
"7308","61094c7cb8c79b6a734c2d0c","u","German","span","English","perception"
"7309","61094c7cb8c79b6a734c2d0c","schwa_a","German","span","English","perception"
"7310","61094c7cb8c79b6a734c2d0c","o","German","eng","English","perception"
"7311","61094c7cb8c79b6a734c2d0c","schwa_a","German","span","English","perception"
"7312","61094c7cb8c79b6a734c2d0c","i","German","span","English","perception"
"7313","61094c7cb8c79b6a734c2d0c","i","German","span","English","perception"
"7314","61094c7cb8c79b6a734c2d0c","o","German","eng","English","perception"
"7315","61094c7cb8c79b6a734c2d0c","schwa_a","German","span","English","perception"
"7316","61094c7cb8c79b6a734c2d0c","u","German","span","English","perception"
"7317","61094c7cb8c79b6a734c2d0c","u","German","span","English","perception"
"7318","61094c7cb8c79b6a734c2d0c","o","German","eng","English","perception"
"7319","61094c7cb8c79b6a734c2d0c","i","German","span","English","perception"
"7320","61094c7cb8c79b6a734c2d0c","schwa_a","German","eng","English","perception"
"7321","6109ab59c73e95d7a1f004a5","u","German","span","English","perception"
"7322","6109ab59c73e95d7a1f004a5","o","German","eng","English","perception"
"7323","6109ab59c73e95d7a1f004a5","schwa_a","German","eng","English","perception"
"7324","6109ab59c73e95d7a1f004a5","o","German","span","English","perception"
"7325","6109ab59c73e95d7a1f004a5","u","German","eng","English","perception"
"7326","6109ab59c73e95d7a1f004a5","i","German","span","English","perception"
"7327","6109ab59c73e95d7a1f004a5","schwa_a","German","eng","English","perception"
"7328","6109ab59c73e95d7a1f004a5","i","German","span","English","perception"
"7329","6109ab59c73e95d7a1f004a5","schwa_a","German","eng","English","perception"
"7330","6109ab59c73e95d7a1f004a5","i","German","span","English","perception"
"7331","6109ab59c73e95d7a1f004a5","schwa_a","German","eng","English","perception"
"7332","6109ab59c73e95d7a1f004a5","o","German","eng","English","perception"
"7333","6109ab59c73e95d7a1f004a5","u","German","eng","English","perception"
"7334","6109ab59c73e95d7a1f004a5","i","German","span","English","perception"
"7335","6109ab59c73e95d7a1f004a5","u","German","eng","English","perception"
"7336","6109ab59c73e95d7a1f004a5","o","German","eng","English","perception"
"7337","6109ab59c73e95d7a1f004a5","o","German","eng","English","perception"
"7338","6109ab59c73e95d7a1f004a5","schwa_a","German","eng","English","perception"
"7339","6109ab59c73e95d7a1f004a5","u","German","span","English","perception"
"7340","6109ab59c73e95d7a1f004a5","o","German","eng","English","perception"
"7341","6109ab59c73e95d7a1f004a5","i","German","span","English","perception"
"7342","6109ab59c73e95d7a1f004a5","i","German","span","English","perception"
"7343","6109ab59c73e95d7a1f004a5","schwa_a","German","eng","English","perception"
"7344","6109ab59c73e95d7a1f004a5","u","German","eng","English","perception"
"7345","6109ab59c73e95d7a1f004a5","schwa_a","German","eng","English","perception"
"7346","6109ab59c73e95d7a1f004a5","schwa_a","German","eng","English","perception"
"7347","6109ab59c73e95d7a1f004a5","u","German","eng","English","perception"
"7348","6109ab59c73e95d7a1f004a5","i","German","span","English","perception"
"7349","6109ab59c73e95d7a1f004a5","i","German","span","English","perception"
"7350","6109ab59c73e95d7a1f004a5","o","German","eng","English","perception"
"7351","6109ab59c73e95d7a1f004a5","u","German","eng","English","perception"
"7352","6109ab59c73e95d7a1f004a5","o","German","span","English","perception"
"7353","6109ab59c73e95d7a1f004a5","schwa_a","German","eng","English","perception"
"7354","6109ab59c73e95d7a1f004a5","u","German","eng","English","perception"
"7355","6109ab59c73e95d7a1f004a5","o","German","span","English","perception"
"7356","6109ab59c73e95d7a1f004a5","o","German","span","English","perception"
"7357","6109ab59c73e95d7a1f004a5","u","German","eng","English","perception"
"7358","6109ab59c73e95d7a1f004a5","schwa_a","German","eng","English","perception"
"7359","6109ab59c73e95d7a1f004a5","i","German","span","English","perception"
"7360","6109ab59c73e95d7a1f004a5","i","German","eng","English","perception"
"7361","610cb2e82784ac6af6469fc5","schwa_a","German","eng","English","perception"
"7362","610cb2e82784ac6af6469fc5","u","German","span","English","perception"
"7363","610cb2e82784ac6af6469fc5","o","German","span","English","perception"
"7364","610cb2e82784ac6af6469fc5","u","German","span","English","perception"
"7365","610cb2e82784ac6af6469fc5","o","German","span","English","perception"
"7366","610cb2e82784ac6af6469fc5","schwa_a","German","eng","English","perception"
"7367","610cb2e82784ac6af6469fc5","i","German","eng","English","perception"
"7368","610cb2e82784ac6af6469fc5","i","German","span","English","perception"
"7369","610cb2e82784ac6af6469fc5","i","German","span","English","perception"
"7370","610cb2e82784ac6af6469fc5","i","German","span","English","perception"
"7371","610cb2e82784ac6af6469fc5","schwa_a","German","eng","English","perception"
"7372","610cb2e82784ac6af6469fc5","u","German","span","English","perception"
"7373","610cb2e82784ac6af6469fc5","o","German","span","English","perception"
"7374","610cb2e82784ac6af6469fc5","o","German","span","English","perception"
"7375","610cb2e82784ac6af6469fc5","schwa_a","German","eng","English","perception"
"7376","610cb2e82784ac6af6469fc5","u","German","span","English","perception"
"7377","610cb2e82784ac6af6469fc5","o","German","span","English","perception"
"7378","610cb2e82784ac6af6469fc5","u","German","span","English","perception"
"7379","610cb2e82784ac6af6469fc5","schwa_a","German","eng","English","perception"
"7380","610cb2e82784ac6af6469fc5","u","German","span","English","perception"
"7381","610cb2e82784ac6af6469fc5","o","German","span","English","perception"
"7382","610cb2e82784ac6af6469fc5","schwa_a","German","eng","English","perception"
"7383","610cb2e82784ac6af6469fc5","i","German","eng","English","perception"
"7384","610cb2e82784ac6af6469fc5","i","German","span","English","perception"
"7385","610cb2e82784ac6af6469fc5","schwa_a","German","eng","English","perception"
"7386","610cb2e82784ac6af6469fc5","i","German","span","English","perception"
"7387","610cb2e82784ac6af6469fc5","o","German","span","English","perception"
"7388","610cb2e82784ac6af6469fc5","u","German","span","English","perception"
"7389","610cb2e82784ac6af6469fc5","i","German","eng","English","perception"
"7390","610cb2e82784ac6af6469fc5","o","German","span","English","perception"
"7391","610cb2e82784ac6af6469fc5","schwa_a","German","eng","English","perception"
"7392","610cb2e82784ac6af6469fc5","u","German","span","English","perception"
"7393","610cb2e82784ac6af6469fc5","i","German","span","English","perception"
"7394","610cb2e82784ac6af6469fc5","u","German","eng","English","perception"
"7395","610cb2e82784ac6af6469fc5","schwa_a","German","eng","English","perception"
"7396","610cb2e82784ac6af6469fc5","u","German","span","English","perception"
"7397","610cb2e82784ac6af6469fc5","o","German","span","English","perception"
"7398","610cb2e82784ac6af6469fc5","i","German","eng","English","perception"
"7399","610cb2e82784ac6af6469fc5","o","German","span","English","perception"
"7400","610cb2e82784ac6af6469fc5","schwa_a","German","eng","English","perception"
"7401","61109630acfae1a4345bcdfd","u","German","span","English","perception"
"7402","61109630acfae1a4345bcdfd","o","German","span","English","perception"
"7403","61109630acfae1a4345bcdfd","u","German","span","English","perception"
"7404","61109630acfae1a4345bcdfd","schwa_a","German","span","English","perception"
"7405","61109630acfae1a4345bcdfd","o","German","eng","English","perception"
"7406","61109630acfae1a4345bcdfd","i","German","eng","English","perception"
"7407","61109630acfae1a4345bcdfd","i","German","eng","English","perception"
"7408","61109630acfae1a4345bcdfd","schwa_a","German","eng","English","perception"
"7409","61109630acfae1a4345bcdfd","schwa_a","German","eng","English","perception"
