"","file_name_append","text","language","word","file_copy"
"290","492824_blockNr_1_taskNr_3_trialNr_3_German_recording","paf","German","p_schwa","492824"
"291","492824_blockNr_1_taskNr_3_trialNr_4_German_recording","puf","German","p_u","492824"
"292","492824_blockNr_1_taskNr_3_trialNr_6_German_recording","pif","German","p_i","492824"
"293","492824_blockNr_1_taskNr_3_trialNr_7_German_recording","pif","German","p_i","492824"
"294","492824_blockNr_1_taskNr_3_trialNr_8_German_recording","pof","German","p_o","492824"
"295","492824_blockNr_1_taskNr_3_trialNr_9_German_recording","pof","German","p_o","492824"
"296","492824_blockNr_1_taskNr_3_trialNr_13_German_recording","paf","German","p_schwa","492824"
"297","492824_blockNr_1_taskNr_3_trialNr_14_German_recording","pif","German","p_i","492824"
"298","492824_blockNr_1_taskNr_3_trialNr_16_German_recording","pof","German","p_o","492824"
"299","492824_blockNr_1_taskNr_3_trialNr_19_German_recording","puf","German","p_u","492824"
"300","492824_blockNr_1_taskNr_3_trialNr_24_German_recording","paf","German","p_schwa","492824"
"301","492824_blockNr_1_taskNr_4_trialNr_6_french_recording","puf","french","p_u","492824"
"302","492824_blockNr_1_taskNr_4_trialNr_7_french_recording","pif","french","p_i","492824"
"303","492824_blockNr_1_taskNr_4_trialNr_8_french_recording","puf","french","p_u","492824"
"304","492824_blockNr_1_taskNr_4_trialNr_9_french_recording","pif","french","p_i","492824"
"305","492824_blockNr_1_taskNr_4_trialNr_12_french_recording","paf","french","p_schwa","492824"
"306","492824_blockNr_1_taskNr_4_trialNr_13_french_recording","pof","french","p_o","492824"
"307","492824_blockNr_1_taskNr_4_trialNr_14_french_recording","pif","french","p_i","492824"
"308","492824_blockNr_1_taskNr_4_trialNr_16_french_recording","puf","french","p_u","492824"
"309","492824_blockNr_1_taskNr_4_trialNr_19_french_recording","pof","french","p_o","492824"
"310","492824_blockNr_1_taskNr_4_trialNr_22_french_recording","paf","french","p_schwa","492824"
"311","492824_blockNr_1_taskNr_4_trialNr_23_french_recording","pof","french","p_o","492824"
"312","492824_blockNr_1_taskNr_4_trialNr_24_french_recording","paf","french","p_schwa","492824"
"313","492824_blockNr_1_taskNr_6_trialNr_1_spanish_recording","paf","spanish","p_a","492824"
"314","492824_blockNr_1_taskNr_6_trialNr_2_spanish_recording","pif","spanish","p_i","492824"
"315","492824_blockNr_1_taskNr_6_trialNr_5_spanish_recording","pof","spanish","p_o","492824"
"316","492824_blockNr_1_taskNr_6_trialNr_8_spanish_recording","pof","spanish","p_o","492824"
"317","492824_blockNr_1_taskNr_6_trialNr_9_spanish_recording","puf","spanish","p_u","492824"
"318","492824_blockNr_1_taskNr_6_trialNr_13_spanish_recording","paf","spanish","p_a","492824"
"319","492824_blockNr_1_taskNr_6_trialNr_15_spanish_recording","pif","spanish","p_i","492824"
"320","492824_blockNr_1_taskNr_6_trialNr_19_spanish_recording","pof","spanish","p_o","492824"
"321","492824_blockNr_1_taskNr_6_trialNr_20_spanish_recording","paf","spanish","p_a","492824"
"322","492824_blockNr_1_taskNr_6_trialNr_21_spanish_recording","puf","spanish","p_u","492824"
"323","492824_blockNr_1_taskNr_6_trialNr_22_spanish_recording","pif","spanish","p_i","492824"
"324","492824_blockNr_1_taskNr_6_trialNr_24_spanish_recording","puf","spanish","p_u","492824"
"325","492824_blockNr_1_taskNr_7_trialNr_1_english_recording","puff","english","p_schwa","492824"
"326","492824_blockNr_1_taskNr_7_trialNr_2_english_recording","poof","english","p_u","492824"
"327","492824_blockNr_1_taskNr_7_trialNr_3_english_recording","poff","english","p_o","492824"
"328","492824_blockNr_1_taskNr_7_trialNr_5_english_recording","poof","english","p_u","492824"
"329","492824_blockNr_1_taskNr_7_trialNr_8_english_recording","poff","english","p_o","492824"
"330","492824_blockNr_1_taskNr_7_trialNr_10_english_recording","poof","english","p_u","492824"
"331","492824_blockNr_1_taskNr_7_trialNr_12_english_recording","peef","english","p_i","492824"
"332","492824_blockNr_1_taskNr_7_trialNr_13_english_recording","poff","english","p_o","492824"
"333","492824_blockNr_1_taskNr_7_trialNr_15_english_recording","puff","english","p_schwa","492824"
"334","492824_blockNr_1_taskNr_7_trialNr_16_english_recording","peef","english","p_i","492824"
"335","492824_blockNr_1_taskNr_7_trialNr_17_english_recording","puff","english","p_schwa","492824"
"336","492824_blockNr_1_taskNr_7_trialNr_20_english_recording","peef","english","p_i","492824"
"337","492825_blockNr_1_taskNr_3_trialNr_5_German_recording","pif","German","p_i","492825"
"338","492825_blockNr_1_taskNr_3_trialNr_6_German_recording","puf","German","p_u","492825"
"339","492825_blockNr_1_taskNr_3_trialNr_8_German_recording","paf","German","p_schwa","492825"
"340","492825_blockNr_1_taskNr_3_trialNr_10_German_recording","paf","German","p_schwa","492825"
"341","492825_blockNr_1_taskNr_3_trialNr_11_German_recording","puf","German","p_u","492825"
"342","492825_blockNr_1_taskNr_3_trialNr_12_German_recording","puf","German","p_u","492825"
"343","492825_blockNr_1_taskNr_3_trialNr_14_German_recording","pof","German","p_o","492825"
"344","492825_blockNr_1_taskNr_3_trialNr_16_German_recording","pif","German","p_i","492825"
"345","492825_blockNr_1_taskNr_3_trialNr_17_German_recording","pif","German","p_i","492825"
"346","492825_blockNr_1_taskNr_3_trialNr_19_German_recording","pof","German","p_o","492825"
"347","492825_blockNr_1_taskNr_3_trialNr_22_German_recording","paf","German","p_schwa","492825"
"348","492825_blockNr_1_taskNr_3_trialNr_24_German_recording","pof","German","p_o","492825"
"349","492825_blockNr_1_taskNr_4_trialNr_2_french_recording","puf","french","p_u","492825"
"350","492825_blockNr_1_taskNr_4_trialNr_3_french_recording","pif","french","p_i","492825"
"351","492825_blockNr_1_taskNr_4_trialNr_7_french_recording","pif","french","p_i","492825"
"352","492825_blockNr_1_taskNr_4_trialNr_8_french_recording","puf","french","p_u","492825"
"353","492825_blockNr_1_taskNr_4_trialNr_9_french_recording","paf","french","p_schwa","492825"
"354","492825_blockNr_1_taskNr_4_trialNr_14_french_recording","pif","french","p_i","492825"
"355","492825_blockNr_1_taskNr_4_trialNr_15_french_recording","pof","french","p_o","492825"
"356","492825_blockNr_1_taskNr_4_trialNr_17_french_recording","pof","french","p_o","492825"
"357","492825_blockNr_1_taskNr_4_trialNr_18_french_recording","pof","french","p_o","492825"
"358","492825_blockNr_1_taskNr_4_trialNr_21_french_recording","puf","french","p_u","492825"
"359","492825_blockNr_1_taskNr_4_trialNr_23_french_recording","paf","french","p_schwa","492825"
"360","492825_blockNr_1_taskNr_4_trialNr_24_french_recording","paf","french","p_schwa","492825"
"361","492825_blockNr_1_taskNr_6_trialNr_2_spanish_recording","pif","spanish","p_i","492825"
"362","492825_blockNr_1_taskNr_6_trialNr_8_spanish_recording","puf","spanish","p_u","492825"
"363","492825_blockNr_1_taskNr_6_trialNr_9_spanish_recording","paf","spanish","p_a","492825"
"364","492825_blockNr_1_taskNr_6_trialNr_12_spanish_recording","pif","spanish","p_i","492825"
"365","492825_blockNr_1_taskNr_6_trialNr_14_spanish_recording","puf","spanish","p_u","492825"
"366","492825_blockNr_1_taskNr_6_trialNr_15_spanish_recording","pif","spanish","p_i","492825"
"367","492825_blockNr_1_taskNr_6_trialNr_16_spanish_recording","paf","spanish","p_a","492825"
"368","492825_blockNr_1_taskNr_6_trialNr_17_spanish_recording","pof","spanish","p_o","492825"
"369","492825_blockNr_1_taskNr_6_trialNr_19_spanish_recording","pof","spanish","p_o","492825"
"370","492825_blockNr_1_taskNr_6_trialNr_20_spanish_recording","puf","spanish","p_u","492825"
"371","492825_blockNr_1_taskNr_6_trialNr_21_spanish_recording","paf","spanish","p_a","492825"
"372","492825_blockNr_1_taskNr_6_trialNr_24_spanish_recording","pof","spanish","p_o","492825"
"373","492825_blockNr_1_taskNr_7_trialNr_1_english_recording","peef","english","p_i","492825"
"374","492825_blockNr_1_taskNr_7_trialNr_5_english_recording","poff","english","p_o","492825"
"375","492825_blockNr_1_taskNr_7_trialNr_7_english_recording","poff","english","p_o","492825"
"376","492825_blockNr_1_taskNr_7_trialNr_8_english_recording","peef","english","p_i","492825"
"377","492825_blockNr_1_taskNr_7_trialNr_9_english_recording","poof","english","p_u","492825"
"378","492825_blockNr_1_taskNr_7_trialNr_10_english_recording","puff","english","p_schwa","492825"
"379","492825_blockNr_1_taskNr_7_trialNr_12_english_recording","puff","english","p_schwa","492825"
"380","492825_blockNr_1_taskNr_7_trialNr_17_english_recording","peef","english","p_i","492825"
"381","492825_blockNr_1_taskNr_7_trialNr_19_english_recording","poof","english","p_u","492825"
"382","492825_blockNr_1_taskNr_7_trialNr_21_english_recording","poof","english","p_u","492825"
"383","492825_blockNr_1_taskNr_7_trialNr_23_english_recording","puff","english","p_schwa","492825"
"384","492825_blockNr_1_taskNr_7_trialNr_24_english_recording","poff","english","p_o","492825"
"385","492828_blockNr_1_taskNr_3_trialNr_1_french_recording","pif","french","p_i","492828"
"386","492828_blockNr_1_taskNr_3_trialNr_3_french_recording","paf","french","p_schwa","492828"
"387","492828_blockNr_1_taskNr_3_trialNr_5_french_recording","pof","french","p_o","492828"
"388","492828_blockNr_1_taskNr_3_trialNr_6_french_recording","paf","french","p_schwa","492828"
"389","492828_blockNr_1_taskNr_3_trialNr_8_french_recording","pof","french","p_o","492828"
"390","492828_blockNr_1_taskNr_3_trialNr_9_french_recording","puf","french","p_u","492828"
"391","492828_blockNr_1_taskNr_3_trialNr_11_french_recording","paf","french","p_schwa","492828"
"392","492828_blockNr_1_taskNr_3_trialNr_12_french_recording","pif","french","p_i","492828"
"393","492828_blockNr_1_taskNr_3_trialNr_14_french_recording","puf","french","p_u","492828"
"394","492828_blockNr_1_taskNr_3_trialNr_17_french_recording","pif","french","p_i","492828"
"395","492828_blockNr_1_taskNr_3_trialNr_18_french_recording","puf","french","p_u","492828"
"396","492828_blockNr_1_taskNr_3_trialNr_24_french_recording","pof","french","p_o","492828"
"397","492828_blockNr_1_taskNr_4_trialNr_3_German_recording","puf","German","p_u","492828"
"398","492828_blockNr_1_taskNr_4_trialNr_9_German_recording","pif","German","p_i","492828"
"399","492828_blockNr_1_taskNr_4_trialNr_10_German_recording","pif","German","p_i","492828"
"400","492828_blockNr_1_taskNr_4_trialNr_11_German_recording","pof","German","p_o","492828"
"401","492828_blockNr_1_taskNr_4_trialNr_12_German_recording","pif","German","p_i","492828"
"402","492828_blockNr_1_taskNr_4_trialNr_13_German_recording","paf","German","p_schwa","492828"
"403","492828_blockNr_1_taskNr_4_trialNr_15_German_recording","puf","German","p_u","492828"
"404","492828_blockNr_1_taskNr_4_trialNr_17_German_recording","pof","German","p_o","492828"
"405","492828_blockNr_1_taskNr_4_trialNr_19_German_recording","paf","German","p_schwa","492828"
"406","492828_blockNr_1_taskNr_4_trialNr_20_German_recording","pof","German","p_o","492828"
"407","492828_blockNr_1_taskNr_4_trialNr_23_German_recording","puf","German","p_u","492828"
"408","492828_blockNr_1_taskNr_4_trialNr_24_German_recording","paf","German","p_schwa","492828"
"409","492828_blockNr_1_taskNr_6_trialNr_2_spanish_recording","pof","spanish","p_o","492828"
"410","492828_blockNr_1_taskNr_6_trialNr_3_spanish_recording","paf","spanish","p_a","492828"
"411","492828_blockNr_1_taskNr_6_trialNr_7_spanish_recording","pif","spanish","p_i","492828"
"412","492828_blockNr_1_taskNr_6_trialNr_11_spanish_recording","puf","spanish","p_u","492828"
"413","492828_blockNr_1_taskNr_6_trialNr_12_spanish_recording","pof","spanish","p_o","492828"
"414","492828_blockNr_1_taskNr_6_trialNr_13_spanish_recording","puf","spanish","p_u","492828"
"415","492828_blockNr_1_taskNr_6_trialNr_15_spanish_recording","paf","spanish","p_a","492828"
"416","492828_blockNr_1_taskNr_6_trialNr_19_spanish_recording","pof","spanish","p_o","492828"
"417","492828_blockNr_1_taskNr_6_trialNr_20_spanish_recording","pif","spanish","p_i","492828"
"418","492828_blockNr_1_taskNr_6_trialNr_21_spanish_recording","paf","spanish","p_a","492828"
"419","492828_blockNr_1_taskNr_6_trialNr_22_spanish_recording","puf","spanish","p_u","492828"
"420","492828_blockNr_1_taskNr_6_trialNr_24_spanish_recording","pif","spanish","p_i","492828"
"421","492828_blockNr_1_taskNr_7_trialNr_1_english_recording","poof","english","p_u","492828"
"422","492828_blockNr_1_taskNr_7_trialNr_6_english_recording","poof","english","p_u","492828"
"423","492828_blockNr_1_taskNr_7_trialNr_8_english_recording","puff","english","p_schwa","492828"
"424","492828_blockNr_1_taskNr_7_trialNr_10_english_recording","poff","english","p_o","492828"
"425","492828_blockNr_1_taskNr_7_trialNr_11_english_recording","peef","english","p_i","492828"
"426","492828_blockNr_1_taskNr_7_trialNr_14_english_recording","peef","english","p_i","492828"
"427","492828_blockNr_1_taskNr_7_trialNr_15_english_recording","poff","english","p_o","492828"
"428","492828_blockNr_1_taskNr_7_trialNr_16_english_recording","puff","english","p_schwa","492828"
"429","492828_blockNr_1_taskNr_7_trialNr_17_english_recording","poff","english","p_o","492828"
"430","492828_blockNr_1_taskNr_7_trialNr_19_english_recording","poof","english","p_u","492828"
"431","492828_blockNr_1_taskNr_7_trialNr_20_english_recording","peef","english","p_i","492828"
"432","492828_blockNr_1_taskNr_7_trialNr_24_english_recording","puff","english","p_schwa","492828"
"433","492834_blockNr_1_taskNr_3_trialNr_2_German_recording","puf","German","p_u","492834"
"434","492834_blockNr_1_taskNr_3_trialNr_4_German_recording","pof","German","p_o","492834"
"435","492834_blockNr_1_taskNr_3_trialNr_5_German_recording","pof","German","p_o","492834"
"436","492834_blockNr_1_taskNr_3_trialNr_7_German_recording","puf","German","p_u","492834"
"437","492834_blockNr_1_taskNr_3_trialNr_9_German_recording","paf","German","p_schwa","492834"
"438","492834_blockNr_1_taskNr_3_trialNr_11_German_recording","pif","German","p_i","492834"
"439","492834_blockNr_1_taskNr_3_trialNr_17_German_recording","paf","German","p_schwa","492834"
"440","492834_blockNr_1_taskNr_3_trialNr_18_German_recording","paf","German","p_schwa","492834"
"441","492834_blockNr_1_taskNr_3_trialNr_21_German_recording","puf","German","p_u","492834"
"442","492834_blockNr_1_taskNr_3_trialNr_22_German_recording","pif","German","p_i","492834"
"443","492834_blockNr_1_taskNr_3_trialNr_23_German_recording","pof","German","p_o","492834"
"444","492834_blockNr_1_taskNr_3_trialNr_24_German_recording","pif","German","p_i","492834"
"445","492834_blockNr_1_taskNr_4_trialNr_1_french_recording","pof","french","p_o","492834"
"446","492834_blockNr_1_taskNr_4_trialNr_2_french_recording","puf","french","p_u","492834"
"447","492834_blockNr_1_taskNr_4_trialNr_5_french_recording","pif","french","p_i","492834"
"448","492834_blockNr_1_taskNr_4_trialNr_6_french_recording","puf","french","p_u","492834"
"449","492834_blockNr_1_taskNr_4_trialNr_12_french_recording","paf","french","p_schwa","492834"
"450","492834_blockNr_1_taskNr_4_trialNr_13_french_recording","pof","french","p_o","492834"
"451","492834_blockNr_1_taskNr_4_trialNr_15_french_recording","paf","french","p_schwa","492834"
"452","492834_blockNr_1_taskNr_4_trialNr_16_french_recording","pif","french","p_i","492834"
"453","492834_blockNr_1_taskNr_4_trialNr_19_french_recording","puf","french","p_u","492834"
"454","492834_blockNr_1_taskNr_4_trialNr_20_french_recording","paf","french","p_schwa","492834"
"455","492834_blockNr_1_taskNr_4_trialNr_21_french_recording","pif","french","p_i","492834"
"456","492834_blockNr_1_taskNr_4_trialNr_22_french_recording","pof","french","p_o","492834"
"457","492834_blockNr_1_taskNr_6_trialNr_1_english_recording","poff","english","p_o","492834"
"458","492834_blockNr_1_taskNr_6_trialNr_3_english_recording","poff","english","p_o","492834"
"459","492834_blockNr_1_taskNr_6_trialNr_5_english_recording","poof","english","p_u","492834"
"460","492834_blockNr_1_taskNr_6_trialNr_7_english_recording","poof","english","p_u","492834"
"461","492834_blockNr_1_taskNr_6_trialNr_8_english_recording","poff","english","p_o","492834"
"462","492834_blockNr_1_taskNr_6_trialNr_12_english_recording","peef","english","p_i","492834"
"463","492834_blockNr_1_taskNr_6_trialNr_13_english_recording","puff","english","p_schwa","492834"
"464","492834_blockNr_1_taskNr_6_trialNr_15_english_recording","poof","english","p_u","492834"
"465","492834_blockNr_1_taskNr_6_trialNr_16_english_recording","peef","english","p_i","492834"
"466","492834_blockNr_1_taskNr_6_trialNr_18_english_recording","puff","english","p_schwa","492834"
"467","492834_blockNr_1_taskNr_6_trialNr_22_english_recording","peef","english","p_i","492834"
"468","492834_blockNr_1_taskNr_6_trialNr_24_english_recording","puff","english","p_schwa","492834"
"469","492834_blockNr_1_taskNr_7_trialNr_1_spanish_recording","pif","spanish","p_i","492834"
"470","492834_blockNr_1_taskNr_7_trialNr_2_spanish_recording","pof","spanish","p_o","492834"
"471","492834_blockNr_1_taskNr_7_trialNr_3_spanish_recording","paf","spanish","p_a","492834"
"472","492834_blockNr_1_taskNr_7_trialNr_4_spanish_recording","pif","spanish","p_i","492834"
"473","492834_blockNr_1_taskNr_7_trialNr_6_spanish_recording","pof","spanish","p_o","492834"
"474","492834_blockNr_1_taskNr_7_trialNr_7_spanish_recording","paf","spanish","p_a","492834"
"475","492834_blockNr_1_taskNr_7_trialNr_9_spanish_recording","paf","spanish","p_a","492834"
"476","492834_blockNr_1_taskNr_7_trialNr_13_spanish_recording","puf","spanish","p_u","492834"
"477","492834_blockNr_1_taskNr_7_trialNr_15_spanish_recording","pof","spanish","p_o","492834"
"478","492834_blockNr_1_taskNr_7_trialNr_18_spanish_recording","pif","spanish","p_i","492834"
"479","492834_blockNr_1_taskNr_7_trialNr_19_spanish_recording","puf","spanish","p_u","492834"
"480","492834_blockNr_1_taskNr_7_trialNr_22_spanish_recording","puf","spanish","p_u","492834"
"481","492835_blockNr_1_taskNr_3_trialNr_2_french_recording","pif","french","p_i","492835"
"482","492835_blockNr_1_taskNr_3_trialNr_4_french_recording","paf","french","p_schwa","492835"
