"","f1e","f2e","language","text","participant","file_r","_","consonant","phoneme","prolific_id","l1"
"260",749.67,1314.44,"spanish","paf","492835","blockNr","1","p","a","5f9b6cc0e01ad13902b38f60","English"
"261",393.47,752.89,"spanish","fuf","492835","blockNr","1","f","u","5f9b6cc0e01ad13902b38f60","English"
"262",495.35,880.41,"spanish","fof","492835","blockNr","1","f","o","5f9b6cc0e01ad13902b38f60","English"
"263",726.01,1290.55,"spanish","faf","492835","blockNr","1","f","a","5f9b6cc0e01ad13902b38f60","English"
"264",468.72,758.77,"spanish","pof","492835","blockNr","1","p","o","5f9b6cc0e01ad13902b38f60","English"
"265",646.06,2278.31,"english","feef","492835","blockNr","1","f","i","5f9b6cc0e01ad13902b38f60","English"
"266",594.85,1153.35,"english","fuff","492835","blockNr","1","f","schwa","5f9b6cc0e01ad13902b38f60","English"
"267",603.33,2390.19,"english","peef","492835","blockNr","1","p","i","5f9b6cc0e01ad13902b38f60","English"
"268",627.12,2351.25,"english","feef","492835","blockNr","1","f","i","5f9b6cc0e01ad13902b38f60","English"
"269",375.34,964.21,"english","foof","492835","blockNr","1","f","u","5f9b6cc0e01ad13902b38f60","English"
"270",638.33,1226.24,"english","puff","492835","blockNr","1","p","schwa","5f9b6cc0e01ad13902b38f60","English"
"271",759.01,1302.31,"english","foff","492835","blockNr","1","f","o","5f9b6cc0e01ad13902b38f60","English"
"272",771.29,1343.88,"english","poff","492835","blockNr","1","p","o","5f9b6cc0e01ad13902b38f60","English"
"273",391.02,2193.96,"english","peef","492835","blockNr","1","p","i","5f9b6cc0e01ad13902b38f60","English"
"274",738.82,1267.06,"english","foff","492835","blockNr","1","f","o","5f9b6cc0e01ad13902b38f60","English"
"275",739.63,1208.99,"english","foff","492835","blockNr","1","f","o","5f9b6cc0e01ad13902b38f60","English"
"276",369.12,947.26,"english","poof","492835","blockNr","1","p","u","5f9b6cc0e01ad13902b38f60","English"
"277",616.11,1158.36,"english","fuff","492835","blockNr","1","f","schwa","5f9b6cc0e01ad13902b38f60","English"
"278",656.35,1236.59,"english","puff","492835","blockNr","1","p","schwa","5f9b6cc0e01ad13902b38f60","English"
"279",432.85,1131.61,"english","poof","492835","blockNr","1","p","u","5f9b6cc0e01ad13902b38f60","English"
"280",762.12,1263.76,"english","poff","492835","blockNr","1","p","o","5f9b6cc0e01ad13902b38f60","English"
"281",330.32,2275.52,"english","feef","492835","blockNr","1","f","i","5f9b6cc0e01ad13902b38f60","English"
"282",360.69,859.74,"english","foof","492835","blockNr","1","f","u","5f9b6cc0e01ad13902b38f60","English"
"283",763.93,1293.12,"english","poff","492835","blockNr","1","p","o","5f9b6cc0e01ad13902b38f60","English"
"284",636.5,1141.58,"english","fuff","492835","blockNr","1","f","schwa","5f9b6cc0e01ad13902b38f60","English"
"285",331.15,914.6,"english","poof","492835","blockNr","1","p","u","5f9b6cc0e01ad13902b38f60","English"
"286",860.68,2254.32,"english","peef","492835","blockNr","1","p","i","5f9b6cc0e01ad13902b38f60","English"
"287",609.46,1147.15,"english","puff","492835","blockNr","1","p","schwa","5f9b6cc0e01ad13902b38f60","English"
"288",354.28,1014.21,"english","foof","492835","blockNr","1","f","u","5f9b6cc0e01ad13902b38f60","English"
"289",439.26,1810.73,"french","puf","492854","blockNr","1","p","u","5ddc07391e42a9000b2622be","English"
"290",616.95,978.86,"french","faf","492854","blockNr","1","f","schwa","5ddc07391e42a9000b2622be","English"
"291",580.81,1673.03,"french","paf","492854","blockNr","1","p","schwa","5ddc07391e42a9000b2622be","English"
"292",578.7,1388.2,"french","fof","492854","blockNr","1","f","o","5ddc07391e42a9000b2622be","English"
"293",443.83,1537.64,"french","puf","492854","blockNr","1","p","u","5ddc07391e42a9000b2622be","English"
"294",448.67,1764.45,"french","fuf","492854","blockNr","1","f","u","5ddc07391e42a9000b2622be","English"
"295",549.54,1108.29,"french","pof","492854","blockNr","1","p","o","5ddc07391e42a9000b2622be","English"
"296",435.46,2383.71,"french","fif","492854","blockNr","1","f","i","5ddc07391e42a9000b2622be","English"
"297",442.76,1637.73,"french","puf","492854","blockNr","1","p","u","5ddc07391e42a9000b2622be","English"
"298",571.53,1352.27,"french","fof","492854","blockNr","1","f","o","5ddc07391e42a9000b2622be","English"
"299",647.35,1633.91,"french","faf","492854","blockNr","1","f","schwa","5ddc07391e42a9000b2622be","English"
"300",572.82,1325.67,"french","fof","492854","blockNr","1","f","o","5ddc07391e42a9000b2622be","English"
"301",599.09,1530.29,"french","faf","492854","blockNr","1","f","schwa","5ddc07391e42a9000b2622be","English"
"302",675.66,1354.74,"french","pof","492854","blockNr","1","p","o","5ddc07391e42a9000b2622be","English"
"303",407.74,2277.21,"french","fif","492854","blockNr","1","f","i","5ddc07391e42a9000b2622be","English"
"304",341.46,2562.57,"french","pif","492854","blockNr","1","p","i","5ddc07391e42a9000b2622be","English"
"305",311.72,1671.62,"french","pif","492854","blockNr","1","p","i","5ddc07391e42a9000b2622be","English"
"306",397.43,1590.46,"french","fuf","492854","blockNr","1","f","u","5ddc07391e42a9000b2622be","English"
"307",265.68,1344.94,"french","fif","492854","blockNr","1","f","i","5ddc07391e42a9000b2622be","English"
"308",484.32,1358.82,"french","fuf","492854","blockNr","1","f","u","5ddc07391e42a9000b2622be","English"
"309",305.12,1013.64,"french","pif","492854","blockNr","1","p","i","5ddc07391e42a9000b2622be","English"
"310",561.95,1151.06,"french","pof","492854","blockNr","1","p","o","5ddc07391e42a9000b2622be","English"
"311",579.95,1599.45,"french","paf","492854","blockNr","1","p","schwa","5ddc07391e42a9000b2622be","English"
"312",619.29,1311.23,"french","paf","492854","blockNr","1","p","schwa","5ddc07391e42a9000b2622be","English"
"313",377.75,809.85,"German","fof","492854","blockNr","1","f","o","5ddc07391e42a9000b2622be","English"
"314",408.73,1350.61,"German","puf","492854","blockNr","1","p","u","5ddc07391e42a9000b2622be","English"
"315",713.18,1397.23,"German","faf","492854","blockNr","1","f","schwa","5ddc07391e42a9000b2622be","English"
"316",348.95,811.93,"German","pof","492854","blockNr","1","p","o","5ddc07391e42a9000b2622be","English"
"317",351.27,2555.55,"German","fif","492854","blockNr","1","f","i","5ddc07391e42a9000b2622be","English"
"318",366.84,825.17,"German","pof","492854","blockNr","1","p","o","5ddc07391e42a9000b2622be","English"
"319",421.5,1340.86,"German","fuf","492854","blockNr","1","f","u","5ddc07391e42a9000b2622be","English"
"320",354.92,794,"German","pof","492854","blockNr","1","p","o","5ddc07391e42a9000b2622be","English"
"321",355.83,841.89,"German","fof","492854","blockNr","1","f","o","5ddc07391e42a9000b2622be","English"
"322",345.89,2646.89,"German","fif","492854","blockNr","1","f","i","5ddc07391e42a9000b2622be","English"
"323",337.48,2530.8,"German","fif","492854","blockNr","1","f","i","5ddc07391e42a9000b2622be","English"
"324",415.15,1955.55,"German","fuf","492854","blockNr","1","f","u","5ddc07391e42a9000b2622be","English"
"325",766.4,1406.54,"German","paf","492854","blockNr","1","p","schwa","5ddc07391e42a9000b2622be","English"
"326",688.74,1369.78,"German","faf","492854","blockNr","1","f","schwa","5ddc07391e42a9000b2622be","English"
"327",783.27,1321.27,"German","paf","492854","blockNr","1","p","schwa","5ddc07391e42a9000b2622be","English"
"328",729.2,1316.28,"German","faf","492854","blockNr","1","f","schwa","5ddc07391e42a9000b2622be","English"
"329",389.35,1423.01,"German","puf","492854","blockNr","1","p","u","5ddc07391e42a9000b2622be","English"
"330",440.16,1529.34,"German","fuf","492854","blockNr","1","f","u","5ddc07391e42a9000b2622be","English"
"331",466.01,1234.02,"German","puf","492854","blockNr","1","p","u","5ddc07391e42a9000b2622be","English"
"332",373.98,2686.27,"German","pif","492854","blockNr","1","p","i","5ddc07391e42a9000b2622be","English"
"333",796.03,1437.55,"German","paf","492854","blockNr","1","p","schwa","5ddc07391e42a9000b2622be","English"
"334",356.53,2480.07,"German","pif","492854","blockNr","1","p","i","5ddc07391e42a9000b2622be","English"
"335",383.58,902.25,"German","fof","492854","blockNr","1","f","o","5ddc07391e42a9000b2622be","English"
"336",380.58,2577.8,"German","pif","492854","blockNr","1","p","i","5ddc07391e42a9000b2622be","English"
"337",424.41,968.54,"english","foof","492854","blockNr","1","f","u","5ddc07391e42a9000b2622be","English"
"338",725.58,1444.98,"english","puff","492854","blockNr","1","p","schwa","5ddc07391e42a9000b2622be","English"
"339",461.79,950.76,"english","poof","492854","blockNr","1","p","u","5ddc07391e42a9000b2622be","English"
"340",834.15,1047.82,"english","poff","492854","blockNr","1","p","o","5ddc07391e42a9000b2622be","English"
"341",377.5,1003.58,"english","poof","492854","blockNr","1","p","u","5ddc07391e42a9000b2622be","English"
"342",719.73,1492.25,"english","fuff","492854","blockNr","1","f","schwa","5ddc07391e42a9000b2622be","English"
"343",809.26,1069.9,"english","poff","492854","blockNr","1","p","o","5ddc07391e42a9000b2622be","English"
"344",333.01,1870.09,"english","peef","492854","blockNr","1","p","i","5ddc07391e42a9000b2622be","English"
"345",770.8,1524.24,"english","puff","492854","blockNr","1","p","schwa","5ddc07391e42a9000b2622be","English"
"346",696.52,1511.47,"english","fuff","492854","blockNr","1","f","schwa","5ddc07391e42a9000b2622be","English"
"347",767.57,1094.47,"english","poff","492854","blockNr","1","p","o","5ddc07391e42a9000b2622be","English"
"348",365.38,2580.57,"english","peef","492854","blockNr","1","p","i","5ddc07391e42a9000b2622be","English"
"349",388.91,2651.94,"english","feef","492854","blockNr","1","f","i","5ddc07391e42a9000b2622be","English"
"350",834.71,1136.45,"english","foff","492854","blockNr","1","f","o","5ddc07391e42a9000b2622be","English"
"351",719.62,1304.83,"english","fuff","492854","blockNr","1","f","schwa","5ddc07391e42a9000b2622be","English"
"352",330.88,2560.56,"english","peef","492854","blockNr","1","p","i","5ddc07391e42a9000b2622be","English"
"353",408.98,1148.04,"english","foof","492854","blockNr","1","f","u","5ddc07391e42a9000b2622be","English"
"354",614.78,986.62,"english","foff","492854","blockNr","1","f","o","5ddc07391e42a9000b2622be","English"
"355",380.16,2661.66,"english","feef","492854","blockNr","1","f","i","5ddc07391e42a9000b2622be","English"
"356",807.77,1421.64,"english","puff","492854","blockNr","1","p","schwa","5ddc07391e42a9000b2622be","English"
"357",592.76,1098.51,"english","foff","492854","blockNr","1","f","o","5ddc07391e42a9000b2622be","English"
"358",417.08,1184.88,"english","foof","492854","blockNr","1","f","u","5ddc07391e42a9000b2622be","English"
"359",284.32,1985.38,"english","feef","492854","blockNr","1","f","i","5ddc07391e42a9000b2622be","English"
"360",559.85,1320.56,"english","poof","492854","blockNr","1","p","u","5ddc07391e42a9000b2622be","English"
"361",478.64,858.27,"spanish","pof","492854","blockNr","1","p","o","5ddc07391e42a9000b2622be","English"
"362",357.35,2660.28,"spanish","pif","492854","blockNr","1","p","i","5ddc07391e42a9000b2622be","English"
"363",516.25,969.02,"spanish","fof","492854","blockNr","1","f","o","5ddc07391e42a9000b2622be","English"
"364",635.56,1032.93,"spanish","faf","492854","blockNr","1","f","a","5ddc07391e42a9000b2622be","English"
"365",409.16,1079.81,"spanish","fuf","492854","blockNr","1","f","u","5ddc07391e42a9000b2622be","English"
"366",362.53,2570.6,"spanish","fif","492854","blockNr","1","f","i","5ddc07391e42a9000b2622be","English"
"367",840.34,1367.22,"spanish","paf","492854","blockNr","1","p","a","5ddc07391e42a9000b2622be","English"
"368",529.01,976.5,"spanish","fof","492854","blockNr","1","f","o","5ddc07391e42a9000b2622be","English"
"369",494.23,976.83,"spanish","puf","492854","blockNr","1","p","u","5ddc07391e42a9000b2622be","English"
"370",845.16,1142.68,"spanish","faf","492854","blockNr","1","f","a","5ddc07391e42a9000b2622be","English"
"371",528.73,869.85,"spanish","fof","492854","blockNr","1","f","o","5ddc07391e42a9000b2622be","English"
"372",328.46,2650.42,"spanish","pif","492854","blockNr","1","p","i","5ddc07391e42a9000b2622be","English"
"373",872.89,1294.01,"spanish","faf","492854","blockNr","1","f","a","5ddc07391e42a9000b2622be","English"
"374",523.74,903.4,"spanish","pof","492854","blockNr","1","p","o","5ddc07391e42a9000b2622be","English"
"375",430.26,930.31,"spanish","puf","492854","blockNr","1","p","u","5ddc07391e42a9000b2622be","English"
"376",364.68,2713.71,"spanish","fif","492854","blockNr","1","f","i","5ddc07391e42a9000b2622be","English"
"377",498.59,887.12,"spanish","pof","492854","blockNr","1","p","o","5ddc07391e42a9000b2622be","English"
"378",346.44,860.9,"spanish","puf","492854","blockNr","1","p","u","5ddc07391e42a9000b2622be","English"
"379",429.38,940.82,"spanish","fuf","492854","blockNr","1","f","u","5ddc07391e42a9000b2622be","English"
"380",337.54,2480.79,"spanish","pif","492854","blockNr","1","p","i","5ddc07391e42a9000b2622be","English"
"381",986.33,1384.35,"spanish","paf","492854","blockNr","1","p","a","5ddc07391e42a9000b2622be","English"
"382",392.06,2678.39,"spanish","fif","492854","blockNr","1","f","i","5ddc07391e42a9000b2622be","English"
"383",884.26,1199.66,"spanish","paf","492854","blockNr","1","p","a","5ddc07391e42a9000b2622be","English"
"384",415.81,1210.53,"spanish","fuf","492854","blockNr","1","f","u","5ddc07391e42a9000b2622be","English"
"385",528.49,1314.67,"french","faf","492872","blockNr","1","f","schwa","5fa4c21a04bc5912180291bc","English"
"386",358.63,1791.52,"french","fuf","492872","blockNr","1","f","u","5fa4c21a04bc5912180291bc","English"
"387",274.19,1709.99,"french","puf","492872","blockNr","1","p","u","5fa4c21a04bc5912180291bc","English"
"388",513.52,1088.61,"french","pof","492872","blockNr","1","p","o","5fa4c21a04bc5912180291bc","English"
"389",576.39,1354.89,"french","fof","492872","blockNr","1","f","o","5fa4c21a04bc5912180291bc","English"
"390",501.95,1550.98,"french","faf","492872","blockNr","1","f","schwa","5fa4c21a04bc5912180291bc","English"
"391",244.41,2366.86,"french","fif","492872","blockNr","1","f","i","5fa4c21a04bc5912180291bc","English"
"392",570.4,2458.18,"french","pif","492872","blockNr","1","p","i","5fa4c21a04bc5912180291bc","English"
"393",208.38,2378.15,"french","fif","492872","blockNr","1","f","i","5fa4c21a04bc5912180291bc","English"
"394",524.07,1138.81,"french","paf","492872","blockNr","1","p","schwa","5fa4c21a04bc5912180291bc","English"
"395",578.68,1887.41,"french","fuf","492872","blockNr","1","f","u","5fa4c21a04bc5912180291bc","English"
"396",485.62,1059.15,"french","pof","492872","blockNr","1","p","o","5fa4c21a04bc5912180291bc","English"
"397",1728.54,2423.63,"french","puf","492872","blockNr","1","p","u","5fa4c21a04bc5912180291bc","English"
"398",504.99,1284.25,"french","faf","492872","blockNr","1","f","schwa","5fa4c21a04bc5912180291bc","English"
"399",492.81,1365.75,"french","paf","492872","blockNr","1","p","schwa","5fa4c21a04bc5912180291bc","English"
"400",265.76,2278.31,"french","pif","492872","blockNr","1","p","i","5fa4c21a04bc5912180291bc","English"
"401",563.65,2361.11,"french","pif","492872","blockNr","1","p","i","5fa4c21a04bc5912180291bc","English"
"402",434.44,2255.96,"french","fif","492872","blockNr","1","f","i","5fa4c21a04bc5912180291bc","English"
"403",478.72,1091.69,"french","pof","492872","blockNr","1","p","o","5fa4c21a04bc5912180291bc","English"
"404",486.1,1186.71,"french","fof","492872","blockNr","1","f","o","5fa4c21a04bc5912180291bc","English"
"405",523.28,2021.39,"french","puf","492872","blockNr","1","p","u","5fa4c21a04bc5912180291bc","English"
"406",543.91,2019.29,"french","fuf","492872","blockNr","1","f","u","5fa4c21a04bc5912180291bc","English"
"407",508.1,1073.99,"french","fof","492872","blockNr","1","f","o","5fa4c21a04bc5912180291bc","English"
"408",545.2,1171.96,"french","paf","492872","blockNr","1","p","schwa","5fa4c21a04bc5912180291bc","English"
"409",283.22,2030.03,"German","fuf","492872","blockNr","1","f","u","5fa4c21a04bc5912180291bc","English"
"410",260.15,2409.97,"German","pif","492872","blockNr","1","p","i","5fa4c21a04bc5912180291bc","English"
"411",534.52,1220.8,"German","faf","492872","blockNr","1","f","schwa","5fa4c21a04bc5912180291bc","English"
"412",531.6,1189.79,"German","paf","492872","blockNr","1","p","schwa","5fa4c21a04bc5912180291bc","English"
"413",493.33,2456.46,"German","pif","492872","blockNr","1","p","i","5fa4c21a04bc5912180291bc","English"
"414",268.6,782.58,"German","fof","492872","blockNr","1","f","o","5fa4c21a04bc5912180291bc","English"
"415",278.29,1654.13,"German","puf","492872","blockNr","1","p","u","5fa4c21a04bc5912180291bc","English"
"416",276.5,1900.03,"German","fuf","492872","blockNr","1","f","u","5fa4c21a04bc5912180291bc","English"
"417",605.02,1244.36,"German","faf","492872","blockNr","1","f","schwa","5fa4c21a04bc5912180291bc","English"
"418",289.85,871.98,"German","pof","492872","blockNr","1","p","o","5fa4c21a04bc5912180291bc","English"
"419",250.37,2382.92,"German","pif","492872","blockNr","1","p","i","5fa4c21a04bc5912180291bc","English"
"420",273.08,1734.49,"German","puf","492872","blockNr","1","p","u","5fa4c21a04bc5912180291bc","English"
"421",269.93,2251.96,"German","fif","492872","blockNr","1","f","i","5fa4c21a04bc5912180291bc","English"
"422",554.78,1279.34,"German","faf","492872","blockNr","1","f","schwa","5fa4c21a04bc5912180291bc","English"
"423",264.57,2421.42,"German","fif","492872","blockNr","1","f","i","5fa4c21a04bc5912180291bc","English"
"424",277.83,717.27,"German","fof","492872","blockNr","1","f","o","5fa4c21a04bc5912180291bc","English"
"425",287.81,2327.18,"German","fif","492872","blockNr","1","f","i","5fa4c21a04bc5912180291bc","English"
"426",602.47,1167.78,"German","paf","492872","blockNr","1","p","schwa","5fa4c21a04bc5912180291bc","English"
"427",421.97,1153.72,"German","pof","492872","blockNr","1","p","o","5fa4c21a04bc5912180291bc","English"
"428",236.16,1714.49,"German","fuf","492872","blockNr","1","f","u","5fa4c21a04bc5912180291bc","English"
"429",243.05,1351.44,"German","puf","492872","blockNr","1","p","u","5fa4c21a04bc5912180291bc","English"
