"","f1e","f2e","language","text","file_name_append","consonant","phoneme"
"3642",407.83,1036.12,"english","poof","509458_blockNr_1_taskNr_6_trialNr_3_english_recording","p","u"
"3643",821.12,1265.79,"english","foff","509458_blockNr_1_taskNr_6_trialNr_4_english_recording","f","o"
"3644",712.17,2751.03,"english","feef","509458_blockNr_1_taskNr_6_trialNr_5_english_recording","f","i"
"3645",857.12,1400.59,"english","foff","509458_blockNr_1_taskNr_6_trialNr_6_english_recording","f","o"
"3646",429.45,1248.71,"english","foof","509458_blockNr_1_taskNr_6_trialNr_7_english_recording","f","u"
"3647",827.26,1249.6,"english","poff","509458_blockNr_1_taskNr_6_trialNr_8_english_recording","p","o"
"3648",806.5,1372.61,"english","puff","509458_blockNr_1_taskNr_6_trialNr_9_english_recording","p","schwa"
"3649",746.8,1380.71,"German","paf","509463_blockNr_1_taskNr_3_trialNr_10_German_recording","p","schwa"
"3650",490.9,858.96,"German","fof","509463_blockNr_1_taskNr_3_trialNr_11_German_recording","f","o"
"3651",419.8,1730.35,"German","fuf","509463_blockNr_1_taskNr_3_trialNr_12_German_recording","f","u"
"3652",755.47,1306.94,"German","faf","509463_blockNr_1_taskNr_3_trialNr_13_German_recording","f","schwa"
"3653",848.07,1426.4,"German","paf","509463_blockNr_1_taskNr_3_trialNr_14_German_recording","p","schwa"
"3654",466.45,2169.19,"German","puf","509463_blockNr_1_taskNr_3_trialNr_15_German_recording","p","u"
"3655",610.3,2242.3,"German","fif","509463_blockNr_1_taskNr_3_trialNr_16_German_recording","f","i"
"3656",390.79,2372.17,"German","pif","509463_blockNr_1_taskNr_3_trialNr_17_German_recording","p","i"
"3657",438.82,1938.7,"German","fuf","509463_blockNr_1_taskNr_3_trialNr_18_German_recording","f","u"
"3658",802.78,1571.31,"German","paf","509463_blockNr_1_taskNr_3_trialNr_19_German_recording","p","schwa"
"3659",437.57,917.59,"German","pof","509463_blockNr_1_taskNr_3_trialNr_1_German_recording","p","o"
"3660",475.31,2271.93,"German","fif","509463_blockNr_1_taskNr_3_trialNr_20_German_recording","f","i"
"3661",450.8,2216.97,"German","puf","509463_blockNr_1_taskNr_3_trialNr_21_German_recording","p","u"
"3662",452.14,815.75,"German","fof","509463_blockNr_1_taskNr_3_trialNr_22_German_recording","f","o"
"3663",730.59,1149.15,"German","faf","509463_blockNr_1_taskNr_3_trialNr_23_German_recording","f","schwa"
"3664",418.73,849.48,"German","pof","509463_blockNr_1_taskNr_3_trialNr_24_German_recording","p","o"
"3665",352.1,2787.07,"German","pif","509463_blockNr_1_taskNr_3_trialNr_2_German_recording","p","i"
"3666",345.3,2378.78,"German","puf","509463_blockNr_1_taskNr_3_trialNr_3_German_recording","p","u"
"3667",646.74,1118.04,"German","faf","509463_blockNr_1_taskNr_3_trialNr_4_German_recording","f","schwa"
"3668",402.01,2609.12,"German","fif","509463_blockNr_1_taskNr_3_trialNr_5_German_recording","f","i"
"3669",418.53,835.98,"German","pof","509463_blockNr_1_taskNr_3_trialNr_6_German_recording","p","o"
"3670",445.8,931.81,"German","fof","509463_blockNr_1_taskNr_3_trialNr_7_German_recording","f","o"
"3671",567.15,2353.59,"German","pif","509463_blockNr_1_taskNr_3_trialNr_8_German_recording","p","i"
"3672",512.08,1960.55,"German","fuf","509463_blockNr_1_taskNr_3_trialNr_9_German_recording","f","u"
"3673",524.85,1753.91,"french","fuf","509463_blockNr_1_taskNr_4_trialNr_10_french_recording","f","u"
"3674",473.48,2202.93,"french","pif","509463_blockNr_1_taskNr_4_trialNr_11_french_recording","p","i"
"3675",610.13,1797.77,"french","faf","509463_blockNr_1_taskNr_4_trialNr_12_french_recording","f","schwa"
"3676",451.53,1842.06,"french","puf","509463_blockNr_1_taskNr_4_trialNr_13_french_recording","p","u"
"3677",578.72,2176.81,"french","pif","509463_blockNr_1_taskNr_4_trialNr_14_french_recording","p","i"
"3678",497.17,2287.33,"french","pif","509463_blockNr_1_taskNr_4_trialNr_15_french_recording","p","i"
"3679",535.59,2225.77,"french","fif","509463_blockNr_1_taskNr_4_trialNr_16_french_recording","f","i"
"3680",494.57,1681.88,"french","paf","509463_blockNr_1_taskNr_4_trialNr_17_french_recording","p","schwa"
"3681",651.63,1395.94,"french","fof","509463_blockNr_1_taskNr_4_trialNr_18_french_recording","f","o"
"3682",479.83,1539.31,"french","paf","509463_blockNr_1_taskNr_4_trialNr_19_french_recording","p","schwa"
"3683",468.52,2273.7,"french","puf","509463_blockNr_1_taskNr_4_trialNr_1_french_recording","p","u"
"3684",607.36,1670.34,"french","faf","509463_blockNr_1_taskNr_4_trialNr_20_french_recording","f","schwa"
"3685",624.67,1634.32,"french","faf","509463_blockNr_1_taskNr_4_trialNr_21_french_recording","f","schwa"
"3686",485.56,2048.51,"french","puf","509463_blockNr_1_taskNr_4_trialNr_22_french_recording","p","u"
"3687",708.3,1598.42,"french","pof","509463_blockNr_1_taskNr_4_trialNr_23_french_recording","p","o"
"3688",677.14,1486.63,"french","fof","509463_blockNr_1_taskNr_4_trialNr_24_french_recording","f","o"
"3689",456.63,2412.84,"french","fif","509463_blockNr_1_taskNr_4_trialNr_2_french_recording","f","i"
"3690",490.62,1817.64,"french","paf","509463_blockNr_1_taskNr_4_trialNr_3_french_recording","p","schwa"
"3691",472.16,1027.51,"french","pof","509463_blockNr_1_taskNr_4_trialNr_4_french_recording","p","o"
"3692",513.88,2421.3,"french","fif","509463_blockNr_1_taskNr_4_trialNr_5_french_recording","f","i"
"3693",479.5,1633.47,"french","fuf","509463_blockNr_1_taskNr_4_trialNr_6_french_recording","f","u"
"3694",603.7,1162.41,"french","fof","509463_blockNr_1_taskNr_4_trialNr_7_french_recording","f","o"
"3695",490.78,1876.71,"french","fuf","509463_blockNr_1_taskNr_4_trialNr_8_french_recording","f","u"
"3696",481.76,1106.93,"french","pof","509463_blockNr_1_taskNr_4_trialNr_9_french_recording","p","o"
"3697",456.72,1673.8,"english","foof","509463_blockNr_1_taskNr_6_trialNr_10_english_recording","f","u"
"3698",819.92,1492.43,"english","fuff","509463_blockNr_1_taskNr_6_trialNr_11_english_recording","f","schwa"
"3699",901.94,1264.56,"english","foff","509463_blockNr_1_taskNr_6_trialNr_12_english_recording","f","o"
"3700",481.92,2722.79,"english","feef","509463_blockNr_1_taskNr_6_trialNr_13_english_recording","f","i"
"3701",919.34,1582.16,"english","puff","509463_blockNr_1_taskNr_6_trialNr_14_english_recording","p","schwa"
"3702",450.93,1536.03,"english","foof","509463_blockNr_1_taskNr_6_trialNr_15_english_recording","f","u"
"3703",476.65,2026.49,"english","peef","509463_blockNr_1_taskNr_6_trialNr_16_english_recording","p","i"
"3704",891.53,1579.29,"english","fuff","509463_blockNr_1_taskNr_6_trialNr_17_english_recording","f","schwa"
"3705",878.19,1221.55,"english","foff","509463_blockNr_1_taskNr_6_trialNr_18_english_recording","f","o"
"3706",485.77,2342.32,"english","peef","509463_blockNr_1_taskNr_6_trialNr_19_english_recording","p","i"
"3707",478.14,1472.66,"english","poof","509463_blockNr_1_taskNr_6_trialNr_1_english_recording","p","u"
"3708",616.4,2167.2,"english","feef","509463_blockNr_1_taskNr_6_trialNr_20_english_recording","f","i"
"3709",930.94,1571.55,"english","puff","509463_blockNr_1_taskNr_6_trialNr_21_english_recording","p","schwa"
"3710",481.47,1635.65,"english","foof","509463_blockNr_1_taskNr_6_trialNr_22_english_recording","f","u"
"3711",505.02,1547.42,"english","poof","509463_blockNr_1_taskNr_6_trialNr_23_english_recording","p","u"
"3712",920.52,1295.16,"english","poff","509463_blockNr_1_taskNr_6_trialNr_24_english_recording","p","o"
"3713",842.27,1176.2,"english","foff","509463_blockNr_1_taskNr_6_trialNr_2_english_recording","f","o"
"3714",515.75,2719.61,"english","feef","509463_blockNr_1_taskNr_6_trialNr_3_english_recording","f","i"
"3715",874.49,1190.8,"english","poff","509463_blockNr_1_taskNr_6_trialNr_4_english_recording","p","o"
"3716",879.18,1560.67,"english","fuff","509463_blockNr_1_taskNr_6_trialNr_5_english_recording","f","schwa"
"3717",919.44,1566.77,"english","puff","509463_blockNr_1_taskNr_6_trialNr_6_english_recording","p","schwa"
"3718",477.47,1501,"english","poof","509463_blockNr_1_taskNr_6_trialNr_7_english_recording","p","u"
"3719",870.5,1310.75,"english","poff","509463_blockNr_1_taskNr_6_trialNr_8_english_recording","p","o"
"3720",484.85,2336.14,"english","peef","509463_blockNr_1_taskNr_6_trialNr_9_english_recording","p","i"
"3721",665.01,2071.34,"french","pif","509472_blockNr_1_taskNr_3_trialNr_10_french_recording","p","i"
"3722",437.61,2730.78,"french","fif","509472_blockNr_1_taskNr_3_trialNr_11_french_recording","f","i"
"3723",755,1913.09,"french","puf","509472_blockNr_1_taskNr_3_trialNr_12_french_recording","p","u"
"3724",686.87,2791.91,"french","fif","509472_blockNr_1_taskNr_3_trialNr_13_french_recording","f","i"
"3725",411.94,2852.53,"french","pif","509472_blockNr_1_taskNr_3_trialNr_14_french_recording","p","i"
"3726",765.27,1567.19,"french","pof","509472_blockNr_1_taskNr_3_trialNr_15_french_recording","p","o"
"3727",743.5,1667.25,"french","faf","509472_blockNr_1_taskNr_3_trialNr_16_french_recording","f","schwa"
"3728",728.39,1655.81,"french","fof","509472_blockNr_1_taskNr_3_trialNr_17_french_recording","f","o"
"3729",1542.19,1799,"french","puf","509472_blockNr_1_taskNr_3_trialNr_18_french_recording","p","u"
"3730",579.75,1769.35,"french","fuf","509472_blockNr_1_taskNr_3_trialNr_19_french_recording","f","u"
"3731",801.65,1803.45,"french","paf","509472_blockNr_1_taskNr_3_trialNr_1_french_recording","p","schwa"
"3732",527.37,2562.46,"french","fif","509472_blockNr_1_taskNr_3_trialNr_20_french_recording","f","i"
"3733",813.99,1545.21,"french","pof","509472_blockNr_1_taskNr_3_trialNr_21_french_recording","p","o"
"3734",768.42,1530.82,"french","faf","509472_blockNr_1_taskNr_3_trialNr_22_french_recording","f","schwa"
"3735",743.88,1523.23,"french","paf","509472_blockNr_1_taskNr_3_trialNr_23_french_recording","p","schwa"
"3736",809.63,1705.07,"french","faf","509472_blockNr_1_taskNr_3_trialNr_24_french_recording","f","schwa"
"3737",945.99,1712.22,"french","fuf","509472_blockNr_1_taskNr_3_trialNr_2_french_recording","f","u"
"3738",523.15,2637.44,"french","pif","509472_blockNr_1_taskNr_3_trialNr_3_french_recording","p","i"
"3739",560.42,1988.22,"french","puf","509472_blockNr_1_taskNr_3_trialNr_4_french_recording","p","u"
"3740",1040.2,1885.99,"french","fuf","509472_blockNr_1_taskNr_3_trialNr_5_french_recording","f","u"
"3741",694.58,1424.64,"french","fof","509472_blockNr_1_taskNr_3_trialNr_6_french_recording","f","o"
"3742",776.72,1650.05,"french","paf","509472_blockNr_1_taskNr_3_trialNr_7_french_recording","p","schwa"
"3743",679.42,1479.33,"french","fof","509472_blockNr_1_taskNr_3_trialNr_8_french_recording","f","o"
"3744",737.56,1624.62,"french","pof","509472_blockNr_1_taskNr_3_trialNr_9_french_recording","p","o"
"3745",533.58,1011.09,"German","pof","509472_blockNr_1_taskNr_4_trialNr_10_German_recording","p","o"
"3746",840.78,1468.23,"German","faf","509472_blockNr_1_taskNr_4_trialNr_11_German_recording","f","schwa"
"3747",401.67,1372.92,"German","puf","509472_blockNr_1_taskNr_4_trialNr_12_German_recording","p","u"
"3748",814.11,1429.02,"German","faf","509472_blockNr_1_taskNr_4_trialNr_13_German_recording","f","schwa"
"3749",663.77,2825.11,"German","fif","509472_blockNr_1_taskNr_4_trialNr_14_German_recording","f","i"
"3750",904.74,1541.78,"German","paf","509472_blockNr_1_taskNr_4_trialNr_15_German_recording","p","schwa"
"3751",440.71,1436.73,"German","fuf","509472_blockNr_1_taskNr_4_trialNr_16_German_recording","f","u"
"3752",1207.9,1820.46,"German","fuf","509472_blockNr_1_taskNr_4_trialNr_17_German_recording","f","u"
"3753",446.88,1458.61,"German","puf","509472_blockNr_1_taskNr_4_trialNr_18_German_recording","p","u"
"3754",365.96,2617.21,"German","fif","509472_blockNr_1_taskNr_4_trialNr_19_German_recording","f","i"
"3755",919.68,1530.76,"German","paf","509472_blockNr_1_taskNr_4_trialNr_1_German_recording","p","schwa"
"3756",470.45,1232.65,"German","fof","509472_blockNr_1_taskNr_4_trialNr_20_German_recording","f","o"
"3757",531.83,2816.39,"German","pif","509472_blockNr_1_taskNr_4_trialNr_21_German_recording","p","i"
"3758",571.58,1422.37,"German","pof","509472_blockNr_1_taskNr_4_trialNr_22_German_recording","p","o"
"3759",967.95,1534.31,"German","paf","509472_blockNr_1_taskNr_4_trialNr_23_German_recording","p","schwa"
"3760",355.69,2796.53,"German","fif","509472_blockNr_1_taskNr_4_trialNr_24_German_recording","f","i"
"3761",360.06,1635.24,"German","puf","509472_blockNr_1_taskNr_4_trialNr_2_German_recording","p","u"
"3762",347.1,1641.56,"German","fuf","509472_blockNr_1_taskNr_4_trialNr_3_German_recording","f","u"
"3763",477.37,1143.22,"German","fof","509472_blockNr_1_taskNr_4_trialNr_4_German_recording","f","o"
"3764",785.5,1458.09,"German","faf","509472_blockNr_1_taskNr_4_trialNr_5_German_recording","f","schwa"
"3765",697.5,2845.75,"German","pif","509472_blockNr_1_taskNr_4_trialNr_6_German_recording","p","i"
"3766",426.5,1174.29,"German","pof","509472_blockNr_1_taskNr_4_trialNr_7_German_recording","p","o"
"3767",364.72,2937.01,"German","pif","509472_blockNr_1_taskNr_4_trialNr_8_German_recording","p","i"
"3768",445.41,1232.62,"German","fof","509472_blockNr_1_taskNr_4_trialNr_9_German_recording","f","o"
"3769",864.43,1324.71,"english","foff","509472_blockNr_1_taskNr_6_trialNr_10_english_recording","f","o"
"3770",935.36,1303.74,"english","poff","509472_blockNr_1_taskNr_6_trialNr_11_english_recording","p","o"
"3771",443.98,1358.63,"english","foof","509472_blockNr_1_taskNr_6_trialNr_12_english_recording","f","u"
"3772",496.42,1302.59,"english","poof","509472_blockNr_1_taskNr_6_trialNr_13_english_recording","p","u"
"3773",634.27,2819.11,"english","peef","509472_blockNr_1_taskNr_6_trialNr_14_english_recording","p","i"
"3774",449.9,1266.74,"english","foof","509472_blockNr_1_taskNr_6_trialNr_15_english_recording","f","u"
"3775",863.45,1445.34,"english","fuff","509472_blockNr_1_taskNr_6_trialNr_16_english_recording","f","schwa"
"3776",894.74,1435.17,"english","puff","509472_blockNr_1_taskNr_6_trialNr_17_english_recording","p","schwa"
"3777",990.88,2805.38,"english","feef","509472_blockNr_1_taskNr_6_trialNr_18_english_recording","f","i"
"3778",931.39,2191.18,"english","peef","509472_blockNr_1_taskNr_6_trialNr_19_english_recording","p","i"
"3779",864.27,1465.62,"english","fuff","509472_blockNr_1_taskNr_6_trialNr_1_english_recording","f","schwa"
"3780",841.31,1278.38,"english","foff","509472_blockNr_1_taskNr_6_trialNr_20_english_recording","f","o"
"3781",954.8,1362.66,"english","poff","509472_blockNr_1_taskNr_6_trialNr_21_english_recording","p","o"
"3782",905.6,1323.8,"english","foff","509472_blockNr_1_taskNr_6_trialNr_22_english_recording","f","o"
"3783",609.91,3051.49,"english","peef","509472_blockNr_1_taskNr_6_trialNr_23_english_recording","p","i"
"3784",588.89,2696.3,"english","feef","509472_blockNr_1_taskNr_6_trialNr_24_english_recording","f","i"
"3785",859.02,1453.98,"english","puff","509472_blockNr_1_taskNr_6_trialNr_2_english_recording","p","schwa"
"3786",403.34,1372.06,"english","foof","509472_blockNr_1_taskNr_6_trialNr_3_english_recording","f","u"
"3787",939.76,1183.29,"english","poff","509472_blockNr_1_taskNr_6_trialNr_4_english_recording","p","o"
"3788",450.54,1290.22,"english","poof","509472_blockNr_1_taskNr_6_trialNr_5_english_recording","p","u"
"3789",826.7,1421.39,"english","fuff","509472_blockNr_1_taskNr_6_trialNr_6_english_recording","f","schwa"
"3790",660.97,2631.02,"english","feef","509472_blockNr_1_taskNr_6_trialNr_7_english_recording","f","i"
"3791",904.44,1517.83,"english","puff","509472_blockNr_1_taskNr_6_trialNr_8_english_recording","p","schwa"
"3792",550.58,1299.17,"english","poof","509472_blockNr_1_taskNr_6_trialNr_9_english_recording","p","u"
"3793",1319.34,2604.29,"french","fif","509477_blockNr_1_taskNr_3_trialNr_10_french_recording","f","i"
"3794",734.15,1517.69,"french","fof","509477_blockNr_1_taskNr_3_trialNr_11_french_recording","f","o"
"3795",1143.73,2478.92,"french","pif","509477_blockNr_1_taskNr_3_trialNr_12_french_recording","p","i"
"3796",734.12,1587.66,"french","paf","509477_blockNr_1_taskNr_3_trialNr_13_french_recording","p","schwa"
"3797",877.34,1889.48,"french","fuf","509477_blockNr_1_taskNr_3_trialNr_14_french_recording","f","u"
"3798",664.29,1784.61,"french","puf","509477_blockNr_1_taskNr_3_trialNr_15_french_recording","p","u"
"3799",1349.23,2489.68,"french","fif","509477_blockNr_1_taskNr_3_trialNr_16_french_recording","f","i"
"3800",1113.51,1966.08,"french","faf","509477_blockNr_1_taskNr_3_trialNr_17_french_recording","f","schwa"
"3801",1639.36,2424.56,"french","puf","509477_blockNr_1_taskNr_3_trialNr_18_french_recording","p","u"
"3802",1308.59,2516.09,"french","pif","509477_blockNr_1_taskNr_3_trialNr_19_french_recording","p","i"
"3803",1038.31,2116.83,"french","fof","509477_blockNr_1_taskNr_3_trialNr_1_french_recording","f","o"
"3804",626.25,1313.11,"french","pof","509477_blockNr_1_taskNr_3_trialNr_20_french_recording","p","o"
"3805",1570.34,2060.4,"french","fuf","509477_blockNr_1_taskNr_3_trialNr_21_french_recording","f","u"
"3806",748.18,1347.11,"french","fof","509477_blockNr_1_taskNr_3_trialNr_22_french_recording","f","o"
"3807",1711.98,2010.68,"french","fuf","509477_blockNr_1_taskNr_3_trialNr_23_french_recording","f","u"
"3808",743.19,1804.1,"french","paf","509477_blockNr_1_taskNr_3_trialNr_24_french_recording","p","schwa"
"3809",936.69,2408.17,"french","pif","509477_blockNr_1_taskNr_3_trialNr_2_french_recording","p","i"
"3810",590.83,1369.23,"french","faf","509477_blockNr_1_taskNr_3_trialNr_3_french_recording","f","schwa"
"3811",775,1629.18,"french","paf","509477_blockNr_1_taskNr_3_trialNr_4_french_recording","p","schwa"
"3812",547.38,1276.34,"french","pof","509477_blockNr_1_taskNr_3_trialNr_5_french_recording","p","o"
"3813",1665.07,2008.45,"french","puf","509477_blockNr_1_taskNr_3_trialNr_6_french_recording","p","u"
"3814",782.23,1543,"french","faf","509477_blockNr_1_taskNr_3_trialNr_7_french_recording","f","schwa"
"3815",1025.91,2350.52,"french","fif","509477_blockNr_1_taskNr_3_trialNr_8_french_recording","f","i"
"3816",595.89,1299.45,"french","pof","509477_blockNr_1_taskNr_3_trialNr_9_french_recording","p","o"
"3817",587.75,938.87,"German","fof","509477_blockNr_1_taskNr_4_trialNr_10_German_recording","f","o"
"3818",1511.97,1996.98,"German","fuf","509477_blockNr_1_taskNr_4_trialNr_11_German_recording","f","u"
"3819",603.07,1118.69,"German","pof","509477_blockNr_1_taskNr_4_trialNr_12_German_recording","p","o"
"3820",2166.96,2995.1,"German","fif","509477_blockNr_1_taskNr_4_trialNr_13_German_recording","f","i"
"3821",715.99,1207.97,"German","faf","509477_blockNr_1_taskNr_4_trialNr_14_German_recording","f","schwa"
