"","X","participant","stim","word","language","stim_language","rating","phoneme","frame","language_num"
"1359",279,"5dc483cf74939e34e55c3619","stim/f_schwa_g.wav","fun","eng","German",3.823576389,"schwa","fricative",1
"1360",280,"5dc483cf74939e34e55c3619","stim/fief_g.wav","fin","span","German",2.844305556,"i","fricative",0
"1361",281,"5dc483cf74939e34e55c3619","stim/feuf_g.wav","fool","eng","German",3.385121528,"y","fricative",1
"1362",282,"5dc483cf74939e34e55c3619","stim/peuf_g.wav","fool","eng","German",3.407586806,"y","bilabial",1
"1363",283,"5dc483cf74939e34e55c3619","stim/pief_g.wav","fin","span","German",3.394288194,"i","bilabial",0
"1364",284,"5dc483cf74939e34e55c3619","stim/p_schwa_g.wav","fun","eng","German",3.538836806,"schwa","bilabial",1
"1365",285,"5dc483cf74939e34e55c3619","stim/p_schwa_g.wav","fun","eng","German",3.538802083,"schwa","bilabial",1
"1366",286,"5dc483cf74939e34e55c3619","stim/feuf_g.wav","su","span","German",2.81578125,"y","fricative",0
"1367",287,"5dc483cf74939e34e55c3619","stim/fof_g.wav","fool","eng","German",2.81578125,"o","fricative",1
"1368",288,"5dc483cf74939e34e55c3619","stim/pof_g.wav","fool","eng","German",3.111267361,"o","bilabial",1
"1369",289,"5dc483cf74939e34e55c3619","stim/pief_g.wav","feel","eng","German",2.827482639,"i","bilabial",1
"1370",290,"5dc483cf74939e34e55c3619","stim/peuf_g.wav","su","span","German",2.780486111,"y","bilabial",0
"1371",291,"5dc483cf74939e34e55c3619","stim/f_schwa_g.wav","fun","eng","German",3.170989583,"schwa","fricative",1
"1372",292,"5dc483cf74939e34e55c3619","stim/fief_g.wav","feel","eng","German",3.502517361,"i","fricative",1
"1373",293,"5dc483cf74939e34e55c3619","stim/fof_g.wav","su","span","German",2.795052083,"o","fricative",0
"1374",294,"5dc483cf74939e34e55c3619","stim/p_schwa_g.wav","fun","eng","German",3.502690972,"schwa","bilabial",1
"1375",295,"5dc483cf74939e34e55c3619","stim/pief_g.wav","feel","eng","German",3.529357639,"i","bilabial",1
"1376",296,"5dc483cf74939e34e55c3619","stim/feuf_g.wav","su","span","German",3.426579861,"y","fricative",0
"1377",297,"5dc483cf74939e34e55c3619","stim/peuf_g.wav","fool","eng","German",2.196145833,"y","bilabial",1
"1378",298,"5dc483cf74939e34e55c3619","stim/f_schwa_g.wav","fun","eng","German",3.022690972,"schwa","fricative",1
"1379",299,"5dc483cf74939e34e55c3619","stim/pof_g.wav","su","span","German",2.652447917,"o","bilabial",0
"1380",300,"5dc483cf74939e34e55c3619","stim/fief_g.wav","feel","eng","German",3.572621528,"i","fricative",1
"1381",301,"5dc483cf74939e34e55c3619","stim/pof_g.wav","su","span","German",3.204809028,"o","bilabial",0
"1382",302,"5dc483cf74939e34e55c3619","stim/fof_g.wav","su","span","German",3.22203125,"o","fricative",0
"1383",303,"5dc483cf74939e34e55c3619","stim/peuf_g.wav","su","span","German",3.453454861,"y","bilabial",0
"1384",304,"5dc483cf74939e34e55c3619","stim/f_schwa_g.wav","fun","eng","German",3.092222222,"schwa","fricative",1
"1385",305,"5dc483cf74939e34e55c3619","stim/fief_g.wav","feel","eng","German",3.419635417,"i","fricative",1
"1386",306,"5dc483cf74939e34e55c3619","stim/p_schwa_g.wav","fun","eng","German",3.613541667,"schwa","bilabial",1
"1387",307,"5dc483cf74939e34e55c3619","stim/feuf_g.wav","fool","eng","German",2.875833333,"y","fricative",1
"1388",308,"5dc483cf74939e34e55c3619","stim/pief_g.wav","feel","eng","German",3.517604167,"i","bilabial",1
"1389",309,"5dc483cf74939e34e55c3619","stim/feuf_g.wav","fool","eng","German",2.411059028,"y","fricative",1
"1390",310,"5dc483cf74939e34e55c3619","stim/p_schwa_g.wav","fun","eng","German",3.653559028,"schwa","bilabial",1
"1391",311,"5dc483cf74939e34e55c3619","stim/pof_g.wav","fun","eng","German",2.268854167,"o","bilabial",1
"1392",312,"5dc483cf74939e34e55c3619","stim/f_schwa_g.wav","fun","eng","German",3.126354167,"schwa","fricative",1
"1393",313,"5dc483cf74939e34e55c3619","stim/peuf_g.wav","su","span","German",2.739114583,"y","bilabial",0
"1394",314,"5dc483cf74939e34e55c3619","stim/fief_g.wav","feel","eng","German",3.677465278,"i","fricative",1
"1395",315,"5dc483cf74939e34e55c3619","stim/pief_g.wav","feel","eng","German",3.809826389,"i","bilabial",1
"1396",316,"5dc483cf74939e34e55c3619","stim/fof_g.wav","fool","eng","German",3.275069444,"o","fricative",1
"1397",317,"5dc483cf74939e34e55c3619","stim/pof_g.wav","fun","eng","German",2.991631944,"o","bilabial",1
"1398",318,"5dc483cf74939e34e55c3619","stim/f_schwa_g.wav","fool","eng","German",2.991631944,"schwa","fricative",1
"1399",319,"5dc483cf74939e34e55c3619","stim/fof_g.wav","fought","eng","German",2.991631944,"o","fricative",1
"1400",320,"5dc483cf74939e34e55c3619","stim/p_schwa_g.wav","fool","eng","German",1.984253472,"schwa","bilabial",1
"1401",321,"5dc483cf74939e34e55c3619","stim/f_schwa_g.wav","fun","eng","German",3.0946875,"schwa","fricative",1
"1402",322,"5dc483cf74939e34e55c3619","stim/p_schwa_g.wav","fun","eng","German",3.0946875,"schwa","bilabial",1
"1403",323,"5dc483cf74939e34e55c3619","stim/fof_g.wav","fought","eng","German",2.604149306,"o","fricative",1
"1404",324,"5dc483cf74939e34e55c3619","stim/pof_g.wav","fought","eng","German",3.036579861,"o","bilabial",1
"1405",325,"5dc483cf74939e34e55c3619","stim/pof_g.wav","fought","eng","German",3.303975694,"o","bilabial",1
"1406",326,"5dc483cf74939e34e55c3619","stim/fof_g.wav","fun","eng","German",3.135121528,"o","fricative",1
"1407",327,"5dc483cf74939e34e55c3619","stim/f_schwa_g.wav","fun","eng","German",2.449045139,"schwa","fricative",1
"1408",328,"5dc483cf74939e34e55c3619","stim/p_schwa_g.wav","fought","eng","German",2.340746528,"schwa","bilabial",1
"1409",329,"5ddc07391e42a9000b2622be","stim/fof_g.wav","su","span","German",3.987762445,"o","fricative",0
"1410",330,"5ddc07391e42a9000b2622be","stim/fief_g.wav","feel","eng","German",4.007880133,"i","fricative",1
"1411",331,"5ddc07391e42a9000b2622be","stim/f_schwa_g.wav","fun","eng","German",3.99580952,"schwa","fricative",1
"1412",332,"5ddc07391e42a9000b2622be","stim/peuf_g.wav","su","span","German",2.96980299,"y","bilabial",0
"1413",333,"5ddc07391e42a9000b2622be","stim/pof_g.wav","fool","eng","German",3.991785982,"o","bilabial",1
"1414",334,"5ddc07391e42a9000b2622be","stim/feuf_g.wav","su","span","German",3.991785982,"y","fricative",0
"1415",335,"5ddc07391e42a9000b2622be","stim/p_schwa_g.wav","fun","eng","German",4.961462644,"schwa","bilabial",1
"1416",336,"5ddc07391e42a9000b2622be","stim/pief_g.wav","fin","span","German",4.993651286,"i","bilabial",0
"1417",337,"5ddc07391e42a9000b2622be","stim/p_schwa_g.wav","fun","eng","German",4.993651286,"schwa","bilabial",1
"1418",338,"5ddc07391e42a9000b2622be","stim/f_schwa_g.wav","fun","eng","German",4.993651286,"schwa","fricative",1
"1419",339,"5ddc07391e42a9000b2622be","stim/feuf_g.wav","su","span","German",4.04811585,"y","fricative",0
"1420",340,"5ddc07391e42a9000b2622be","stim/peuf_g.wav","su","span","German",3.00601517,"y","bilabial",0
"1421",341,"5ddc07391e42a9000b2622be","stim/pof_g.wav","fool","eng","German",2.985897482,"o","bilabial",1
"1422",342,"5ddc07391e42a9000b2622be","stim/pief_g.wav","fin","span","German",3.987762445,"i","bilabial",0
"1423",343,"5ddc07391e42a9000b2622be","stim/fief_g.wav","fool","eng","German",4.04811585,"i","fricative",1
"1424",344,"5ddc07391e42a9000b2622be","stim/fof_g.wav","fool","eng","German",2.96980299,"o","fricative",1
"1425",345,"5ddc07391e42a9000b2622be","stim/pof_g.wav","fool","eng","German",4.015927891,"o","bilabial",1
"1426",346,"5ddc07391e42a9000b2622be","stim/feuf_g.wav","fool","eng","German",3.050274084,"y","fricative",1
"1427",347,"5ddc07391e42a9000b2622be","stim/fief_g.wav","fin","span","German",4.989627749,"i","fricative",0
"1428",348,"5ddc07391e42a9000b2622be","stim/peuf_g.wav","su","span","German",3.987762445,"y","bilabial",0
"1429",349,"5ddc07391e42a9000b2622be","stim/pief_g.wav","fin","span","German",4.965486182,"i","bilabial",0
"1430",350,"5ddc07391e42a9000b2622be","stim/fof_g.wav","su","span","German",4.068233538,"o","fricative",0
"1431",351,"5ddc07391e42a9000b2622be","stim/p_schwa_g.wav","fun","eng","German",4.201010962,"schwa","bilabial",1
"1432",352,"5ddc07391e42a9000b2622be","stim/f_schwa_g.wav","fun","eng","German",4.949392031,"schwa","fricative",1
"1433",353,"5ddc07391e42a9000b2622be","stim/pof_g.wav","fool","eng","German",4.019951428,"o","bilabial",1
"1434",354,"5ddc07391e42a9000b2622be","stim/fief_g.wav","fin","span","German",3.975691832,"i","fricative",0
"1435",355,"5ddc07391e42a9000b2622be","stim/peuf_g.wav","fool","eng","German",2.993944557,"y","bilabial",1
"1436",356,"5ddc07391e42a9000b2622be","stim/p_schwa_g.wav","fun","eng","German",3.999833057,"schwa","bilabial",1
"1437",357,"5ddc07391e42a9000b2622be","stim/pief_g.wav","fin","span","German",4.977557477,"i","bilabial",0
"1438",358,"5ddc07391e42a9000b2622be","stim/feuf_g.wav","su","span","German",2.096691914,"y","fricative",0
"1439",359,"5ddc07391e42a9000b2622be","stim/fof_g.wav","su","span","German",3.331923424,"o","fricative",0
"1440",360,"5ddc07391e42a9000b2622be","stim/f_schwa_g.wav","fun","eng","German",4.977557477,"schwa","fricative",1
"1441",361,"5ddc07391e42a9000b2622be","stim/pof_g.wav","fool","eng","German",4.04811585,"o","bilabial",1
"1442",362,"5ddc07391e42a9000b2622be","stim/fief_g.wav","fin","span","German",4.072257076,"i","fricative",0
"1443",363,"5ddc07391e42a9000b2622be","stim/fof_g.wav","fool","eng","German",3.983738907,"o","fricative",1
"1444",364,"5ddc07391e42a9000b2622be","stim/p_schwa_g.wav","fun","eng","German",4.97353394,"schwa","bilabial",1
"1445",365,"5ddc07391e42a9000b2622be","stim/pief_g.wav","fin","span","German",4.124563406,"i","bilabial",0
"1446",366,"5ddc07391e42a9000b2622be","stim/peuf_g.wav","su","span","German",3.971668294,"y","bilabial",0
"1447",367,"5ddc07391e42a9000b2622be","stim/f_schwa_g.wav","fought","eng","German",4.965486182,"schwa","fricative",1
"1448",368,"5ddc07391e42a9000b2622be","stim/feuf_g.wav","fool","eng","German",3.983738907,"y","fricative",1
"1449",369,"5e169361afb8b0c69c239371","stim/p_schwa_g.wav","fun","eng","German",4.003703817,"schwa","bilabial",1
"1450",370,"5e169361afb8b0c69c239371","stim/fief_g.wav","feel","eng","German",3.007407633,"i","fricative",1
"1451",371,"5e169361afb8b0c69c239371","stim/peuf_g.wav","fool","eng","German",3.003703817,"y","bilabial",1
"1452",372,"5e169361afb8b0c69c239371","stim/pief_g.wav","fin","span","German",3.981481595,"i","bilabial",0
"1453",373,"5e169361afb8b0c69c239371","stim/feuf_g.wav","fool","eng","German",3.9740743,"y","fricative",1
"1454",374,"5e169361afb8b0c69c239371","stim/fof_g.wav","son","span","German",4.007407633,"o","fricative",0
"1455",375,"5e169361afb8b0c69c239371","stim/pof_g.wav","son","span","German",4.007407633,"o","bilabial",0
"1456",376,"5e169361afb8b0c69c239371","stim/f_schwa_g.wav","fun","eng","German",3.992592706,"schwa","fricative",1
"1457",377,"5e169361afb8b0c69c239371","stim/f_schwa_g.wav","fun","eng","German",3.992592706,"schwa","fricative",1
"1458",378,"5e169361afb8b0c69c239371","stim/fof_g.wav","son","span","German",4.251852078,"o","fricative",0
"1459",379,"5e169361afb8b0c69c239371","stim/fief_g.wav","fin","span","German",4.492592706,"i","fricative",0
"1460",380,"5e169361afb8b0c69c239371","stim/pof_g.wav","fought","eng","German",3.259259372,"o","bilabial",1
"1461",381,"5e169361afb8b0c69c239371","stim/peuf_g.wav","fool","eng","German",3.988888889,"y","bilabial",1
"1462",382,"5e169361afb8b0c69c239371","stim/feuf_g.wav","fool","eng","German",3.985185411,"y","fricative",1
"1463",383,"5e169361afb8b0c69c239371","stim/pief_g.wav","fin","span","German",4.007407633,"i","bilabial",0
"1464",384,"5e169361afb8b0c69c239371","stim/p_schwa_g.wav","fun","eng","German",3.677777778,"schwa","bilabial",1
"1465",385,"5e169361afb8b0c69c239371","stim/pof_g.wav","son","span","German",3.3740743,"o","bilabial",0
"1466",386,"5e169361afb8b0c69c239371","stim/f_schwa_g.wav","fun","eng","German",2.992592706,"schwa","fricative",1
"1467",387,"5e169361afb8b0c69c239371","stim/fief_g.wav","fin","span","German",3.296296522,"i","fricative",0
"1468",388,"5e169361afb8b0c69c239371","stim/pief_g.wav","fin","span","German",3.318518745,"i","bilabial",0
"1469",389,"5e169361afb8b0c69c239371","stim/p_schwa_g.wav","fun","eng","German",3.011111111,"schwa","bilabial",1
"1470",390,"5e169361afb8b0c69c239371","stim/peuf_g.wav","fool","eng","German",3.992592706,"y","bilabial",1
"1471",391,"5e169361afb8b0c69c239371","stim/fof_g.wav","son","span","German",3.348148261,"o","fricative",0
"1472",392,"5e169361afb8b0c69c239371","stim/feuf_g.wav","fool","eng","German",3.103703817,"y","fricative",1
"1473",393,"5e169361afb8b0c69c239371","stim/feuf_g.wav","fool","eng","German",3.140740967,"y","fricative",1
"1474",394,"5e169361afb8b0c69c239371","stim/fof_g.wav","son","span","German",2.985185411,"o","fricative",0
"1475",395,"5e169361afb8b0c69c239371","stim/pof_g.wav","fun","eng","German",3.014814928,"o","bilabial",1
"1476",396,"5e169361afb8b0c69c239371","stim/fief_g.wav","fin","span","German",3.411111111,"i","fricative",0
"1477",397,"5e169361afb8b0c69c239371","stim/f_schwa_g.wav","fun","eng","German",3.288888889,"schwa","fricative",1
"1478",398,"5e169361afb8b0c69c239371","stim/pief_g.wav","fin","span","German",3.148148261,"i","bilabial",0
"1479",399,"5e169361afb8b0c69c239371","stim/peuf_g.wav","su","span","German",2.944444444,"y","bilabial",0
"1480",400,"5e169361afb8b0c69c239371","stim/p_schwa_g.wav","fun","eng","German",3.562963189,"schwa","bilabial",1
"1481",401,"5e169361afb8b0c69c239371","stim/peuf_g.wav","fool","eng","German",3.203703817,"y","bilabial",1
"1482",402,"5e169361afb8b0c69c239371","stim/fof_g.wav","son","span","German",3.444444444,"o","fricative",0
"1483",403,"5e169361afb8b0c69c239371","stim/pief_g.wav","fin","span","German",3.581481595,"i","bilabial",0
"1484",404,"5e169361afb8b0c69c239371","stim/f_schwa_g.wav","fun","eng","German",3.144444444,"schwa","fricative",1
"1485",405,"5e169361afb8b0c69c239371","stim/fief_g.wav","fin","span","German",3.551852078,"i","fricative",0
"1486",406,"5e169361afb8b0c69c239371","stim/feuf_g.wav","fool","eng","German",2.992592706,"y","fricative",1
"1487",407,"5e169361afb8b0c69c239371","stim/pof_g.wav","fun","eng","German",2.981481595,"o","bilabial",1
"1488",408,"5e169361afb8b0c69c239371","stim/p_schwa_g.wav","fun","eng","German",3.614814928,"schwa","bilabial",1
"1489",409,"5e27868c5cbbcc0b3599574b","stim/pief_g.wav","feel","eng","German",2.942708333,"i","bilabial",1
"1490",410,"5e27868c5cbbcc0b3599574b","stim/p_schwa_g.wav","son","span","German",2.953125,"schwa","bilabial",0
"1491",411,"5e27868c5cbbcc0b3599574b","stim/peuf_g.wav","su","span","German",2.994791667,"y","bilabial",0
"1492",412,"5e27868c5cbbcc0b3599574b","stim/feuf_g.wav","su","span","German",3.010416667,"y","fricative",0
"1493",413,"5e27868c5cbbcc0b3599574b","stim/pof_g.wav","fought","eng","German",2.010416667,"o","bilabial",1
"1494",414,"5e27868c5cbbcc0b3599574b","stim/fof_g.wav","fought","eng","German",2.526041667,"o","fricative",1
"1495",415,"5e27868c5cbbcc0b3599574b","stim/fief_g.wav","feel","eng","German",2.5625,"i","fricative",1
"1496",416,"5e27868c5cbbcc0b3599574b","stim/f_schwa_g.wav","son","span","German",2.53125,"schwa","fricative",0
"1497",417,"5e27868c5cbbcc0b3599574b","stim/fof_g.wav","fool","eng","German",2.536458333,"o","fricative",1
"1498",418,"5e27868c5cbbcc0b3599574b","stim/peuf_g.wav","fool","eng","German",3.03125,"y","bilabial",1
"1499",419,"5e27868c5cbbcc0b3599574b","stim/fief_g.wav","feel","eng","German",2.984375,"i","fricative",1
"1500",420,"5e27868c5cbbcc0b3599574b","stim/feuf_g.wav","fool","eng","German",2.625,"y","fricative",1
"1501",421,"5e27868c5cbbcc0b3599574b","stim/pief_g.wav","feel","eng","German",3.03125,"i","bilabial",1
"1502",422,"5e27868c5cbbcc0b3599574b","stim/pof_g.wav","fought","eng","German",3.015625,"o","bilabial",1
"1503",423,"5e27868c5cbbcc0b3599574b","stim/p_schwa_g.wav","son","span","German",2.984375,"schwa","bilabial",0
"1504",424,"5e27868c5cbbcc0b3599574b","stim/f_schwa_g.wav","fought","eng","German",2.578125,"schwa","fricative",1
"1505",425,"5e27868c5cbbcc0b3599574b","stim/p_schwa_g.wav","son","span","German",2.510416667,"schwa","bilabial",0
"1506",426,"5e27868c5cbbcc0b3599574b","stim/feuf_g.wav","fool","eng","German",2.541666667,"y","fricative",1
"1507",427,"5e27868c5cbbcc0b3599574b","stim/fof_g.wav","fool","eng","German",2.572916667,"o","fricative",1
"1508",428,"5e27868c5cbbcc0b3599574b","stim/pief_g.wav","feel","eng","German",2.5625,"i","bilabial",1
"1509",429,"5e27868c5cbbcc0b3599574b","stim/pof_g.wav","fought","eng","German",2.53125,"o","bilabial",1
"1510",430,"5e27868c5cbbcc0b3599574b","stim/f_schwa_g.wav","son","span","German",1.96875,"schwa","fricative",0
"1511",431,"5e27868c5cbbcc0b3599574b","stim/fief_g.wav","feel","eng","German",2.515625,"i","fricative",1
"1512",432,"5e27868c5cbbcc0b3599574b","stim/peuf_g.wav","fool","eng","German",2.53125,"y","bilabial",1
"1513",433,"5e27868c5cbbcc0b3599574b","stim/pief_g.wav","feel","eng","German",2.526041667,"i","bilabial",1
"1514",434,"5e27868c5cbbcc0b3599574b","stim/p_schwa_g.wav","fun","eng","German",1.567708333,"schwa","bilabial",1
"1515",435,"5e27868c5cbbcc0b3599574b","stim/fief_g.wav","feel","eng","German",2.630208333,"i","fricative",1
"1516",436,"5e27868c5cbbcc0b3599574b","stim/peuf_g.wav","fool","eng","German",2.546875,"y","bilabial",1
"1517",437,"5e27868c5cbbcc0b3599574b","stim/f_schwa_g.wav","fought","eng","German",2.526041667,"schwa","fricative",1
"1518",438,"5e27868c5cbbcc0b3599574b","stim/pof_g.wav","son","span","German",2.536458333,"o","bilabial",0
"1519",439,"5e27868c5cbbcc0b3599574b","stim/fof_g.wav","son","span","German",2.557291667,"o","fricative",0
"1520",440,"5e27868c5cbbcc0b3599574b","stim/feuf_g.wav","su","span","German",2.552083333,"y","fricative",0
"1521",441,"5e27868c5cbbcc0b3599574b","stim/f_schwa_g.wav","fought","eng","German",2.604166667,"schwa","fricative",1
"1522",442,"5e27868c5cbbcc0b3599574b","stim/p_schwa_g.wav","fought","eng","German",2.505208333,"schwa","bilabial",1
"1523",443,"5e27868c5cbbcc0b3599574b","stim/fief_g.wav","fin","span","German",3.359375,"i","fricative",0
"1524",444,"5e27868c5cbbcc0b3599574b","stim/pief_g.wav","fin","span","German",3.427083333,"i","bilabial",0
"1525",445,"5e27868c5cbbcc0b3599574b","stim/fof_g.wav","son","span","German",3.421875,"o","fricative",0
"1526",446,"5e27868c5cbbcc0b3599574b","stim/pof_g.wav","fought","eng","German",2.213541667,"o","bilabial",1
"1527",447,"5e27868c5cbbcc0b3599574b","stim/peuf_g.wav","son","span","German",2.411458333,"y","bilabial",0
"1528",448,"5e27868c5cbbcc0b3599574b","stim/feuf_g.wav","feel","eng","German",2.505208333,"y","fricative",1
"1529",449,"5ef9df1812148a78af8e76dc","stim/p_schwa_g.wav","fun","eng","German",4.963541667,"schwa","bilabial",1
"1530",450,"5ef9df1812148a78af8e76dc","stim/feuf_g.wav","fool","eng","German",3.640625,"y","fricative",1
"1531",451,"5ef9df1812148a78af8e76dc","stim/f_schwa_g.wav","fun","eng","German",4.953125,"schwa","fricative",1
"1532",452,"5ef9df1812148a78af8e76dc","stim/pief_g.wav","feel","eng","German",4.901041667,"i","bilabial",1
"1533",453,"5ef9df1812148a78af8e76dc","stim/peuf_g.wav","fool","eng","German",3.890625,"y","bilabial",1
"1534",454,"5ef9df1812148a78af8e76dc","stim/pof_g.wav","fool","eng","German",3.442708333,"o","bilabial",1
"1535",455,"5ef9df1812148a78af8e76dc","stim/fof_g.wav","fool","eng","German",3.369791667,"o","fricative",1
"1536",456,"5ef9df1812148a78af8e76dc","stim/fief_g.wav","fin","span","German",4.645833333,"i","fricative",0
"1537",457,"5ef9df1812148a78af8e76dc","stim/pof_g.wav","su","span","German",4.046875,"o","bilabial",0
