"","check.keys","choice","language_chosen","rating","stim","participant","frame","stim_language","phoneme","L1","language_choice_num","choice_num"
"673","2","fool","eng","4.486035156","stim/fof_g.wav","603652c94560a2c97b99a5c5","fricative","German","o","English_mono",1,2
"674",NA,"fought","eng","3.989589844","stim/feuf_g.wav","603652c94560a2c97b99a5c5","fricative","German","y","English_mono",1,4
"675",NA,"fool","eng","3.6990625","stim/peuf_g.wav","603652c94560a2c97b99a5c5","bilabial","German","y","English_mono",1,2
"676",NA,"feel","eng","3.7765625","stim/fief_g.wav","603652c94560a2c97b99a5c5","fricative","German","i","English_mono",1,7
"677",NA,"fought","eng","4.390644531","stim/f_schwa_g.wav","603652c94560a2c97b99a5c5","fricative","German","schwa","English_mono",1,4
"678",NA,"fun","eng","4.487089844","stim/p_schwa_g.wav","603652c94560a2c97b99a5c5","bilabial","German","schwa","English_mono",1,3
"679",NA,"fought","eng","4.464550781","stim/pof_g.wav","603652c94560a2c97b99a5c5","bilabial","German","o","English_mono",1,4
"680",NA,"feel","eng","3.947871094","stim/pief_g.wav","603652c94560a2c97b99a5c5","bilabial","German","i","English_mono",1,7
"681","2","feel","eng","3.005208333","stim/fief_g.wav","603fa7d057d382087d66d1c2","fricative","German","i","English_mono",1,7
"682",NA,"fool","eng","1.979166667","stim/pof_g.wav","603fa7d057d382087d66d1c2","bilabial","German","o","English_mono",1,2
"683",NA,"fun","eng","1","stim/peuf_g.wav","603fa7d057d382087d66d1c2","bilabial","German","y","English_mono",1,3
"684",NA,"fought","eng","4","stim/f_schwa_g.wav","603fa7d057d382087d66d1c2","fricative","German","schwa","English_mono",1,4
"685",NA,"fool","eng","1.979166667","stim/feuf_g.wav","603fa7d057d382087d66d1c2","fricative","German","y","English_mono",1,2
"686",NA,"fought","eng","1.984375","stim/fof_g.wav","603fa7d057d382087d66d1c2","fricative","German","o","English_mono",1,4
"687",NA,"fought","eng","1.994791667","stim/p_schwa_g.wav","603fa7d057d382087d66d1c2","bilabial","German","schwa","English_mono",1,4
"688",NA,"feel","eng","2.010416667","stim/pief_g.wav","603fa7d057d382087d66d1c2","bilabial","German","i","English_mono",1,7
"689","2","fun","eng","4.917776043","stim/p_schwa_g.wav","607dd7414afd1bb8bce441d9","bilabial","German","schwa","English_mono",1,3
"690",NA,"fun","eng","4.960254622","stim/f_schwa_g.wav","607dd7414afd1bb8bce441d9","fricative","German","schwa","English_mono",1,3
"691",NA,"fool","eng","4.952758429","stim/peuf_g.wav","607dd7414afd1bb8bce441d9","bilabial","German","y","English_mono",1,2
"692",NA,"fool","eng","4.945262236","stim/feuf_g.wav","607dd7414afd1bb8bce441d9","fricative","German","y","English_mono",1,2
"693",NA,"fought","eng","4.970249393","stim/fof_g.wav","607dd7414afd1bb8bce441d9","fricative","German","o","English_mono",1,4
"694",NA,"feel","eng","4.975247007","stim/pief_g.wav","607dd7414afd1bb8bce441d9","bilabial","German","i","English_mono",1,7
"695",NA,"feel","eng","4.9827432","stim/fief_g.wav","607dd7414afd1bb8bce441d9","fricative","German","i","English_mono",1,7
"696",NA,"fool","eng","4.970249393","stim/pof_g.wav","607dd7414afd1bb8bce441d9","bilabial","German","o","English_mono",1,2
"697","2","feel","eng","3.973029779","stim/pief_g.wav","608f2aa883599160c8b87a79","bilabial","German","i","English_mono",1,7
"698",NA,"feel","eng","4.004266191","stim/fief_g.wav","608f2aa883599160c8b87a79","fricative","German","i","English_mono",1,7
"699",NA,"fool","eng","4.97780104","stim/fof_g.wav","608f2aa883599160c8b87a79","fricative","German","o","English_mono",1,2
"700",NA,"fought","eng","3.983441916","stim/feuf_g.wav","608f2aa883599160c8b87a79","fricative","German","y","English_mono",1,4
"701",NA,"fun","eng","1.833335538","stim/peuf_g.wav","608f2aa883599160c8b87a79","bilabial","German","y","English_mono",1,3
"702",NA,"fun","eng","2.994288861","stim/p_schwa_g.wav","608f2aa883599160c8b87a79","bilabial","German","schwa","English_mono",1,3
"703",NA,"fought","eng","4.00947226","stim/pof_g.wav","608f2aa883599160c8b87a79","bilabial","German","o","English_mono",1,4
"704",NA,"fought","eng","2.99949493","stim/f_schwa_g.wav","608f2aa883599160c8b87a79","fricative","German","schwa","English_mono",1,4
"705","2","fought","eng","3.107288666","stim/p_schwa_g.wav","60b7a77ccd6f5c19f13e83e6","bilabial","German","schwa","English_mono",1,4
"706",NA,"fool","eng","2.013824376","stim/peuf_g.wav","60b7a77ccd6f5c19f13e83e6","bilabial","German","y","English_mono",1,2
"707",NA,"feel","eng","3.914159493","stim/fief_g.wav","60b7a77ccd6f5c19f13e83e6","fricative","German","i","English_mono",1,7
"708",NA,"fool","eng","3.984705576","stim/pof_g.wav","60b7a77ccd6f5c19f13e83e6","bilabial","German","o","English_mono",1,2
"709",NA,"feel","eng","3.085243015","stim/pief_g.wav","60b7a77ccd6f5c19f13e83e6","bilabial","German","i","English_mono",1,7
"710",NA,"fool","eng","2.154916542","stim/feuf_g.wav","60b7a77ccd6f5c19f13e83e6","fricative","German","y","English_mono",1,2
"711",NA,"fun","eng","3.834795149","stim/f_schwa_g.wav","60b7a77ccd6f5c19f13e83e6","fricative","German","schwa","English_mono",1,3
"712",NA,"fool","eng","2.98383302","stim/fof_g.wav","60b7a77ccd6f5c19f13e83e6","fricative","German","o","English_mono",1,2
"713","2","fool","eng","1.015793324","stim/pief_g.wav","60bfb50999d9850696565dee","bilabial","German","i","English_mono",1,2
"714",NA,"fought","eng","4.972878138","stim/p_schwa_g.wav","60bfb50999d9850696565dee","bilabial","German","schwa","English_mono",1,4
"715",NA,"fool","eng","3.014517466","stim/peuf_g.wav","60bfb50999d9850696565dee","bilabial","German","y","English_mono",1,2
"716",NA,"feel","eng","4.990852992","stim/f_schwa_g.wav","60bfb50999d9850696565dee","fricative","German","schwa","English_mono",1,7
"717",NA,"feel","eng","4.985765457","stim/fief_g.wav","60bfb50999d9850696565dee","fricative","German","i","English_mono",1,7
"718",NA,"fool","eng","4.95489502","stim/feuf_g.wav","60bfb50999d9850696565dee","fricative","German","y","English_mono",1,2
"719",NA,"fought","eng","3.025315603","stim/pof_g.wav","60bfb50999d9850696565dee","bilabial","German","o","English_mono",1,4
"720",NA,"fought","eng","2.991816521","stim/fof_g.wav","60bfb50999d9850696565dee","fricative","German","o","English_mono",1,4
"721","2","feel","eng","2.98072869","stim/fief_g.wav","60dfd857e293a99dd577f4c8","fricative","German","i","English_mono",1,7
"722",NA,"fool","eng","2.962471561","stim/pof_g.wav","60dfd857e293a99dd577f4c8","bilabial","German","o","English_mono",1,2
"723",NA,"feel","eng","1.974564233","stim/pief_g.wav","60dfd857e293a99dd577f4c8","bilabial","German","i","English_mono",1,7
"724",NA,"fool","eng","2.952329004","stim/feuf_g.wav","60dfd857e293a99dd577f4c8","fricative","German","y","English_mono",1,2
"725",NA,"fool","eng","3.451353946","stim/fof_g.wav","60dfd857e293a99dd577f4c8","fricative","German","o","English_mono",1,2
"726",NA,"fun","eng","1.90559319","stim/peuf_g.wav","60dfd857e293a99dd577f4c8","bilabial","German","y","English_mono",1,3
"727",NA,"fun","eng","4.957132066","stim/p_schwa_g.wav","60dfd857e293a99dd577f4c8","bilabial","German","schwa","English_mono",1,3
"728",NA,"fun","eng","3.919951217","stim/f_schwa_g.wav","60dfd857e293a99dd577f4c8","fricative","German","schwa","English_mono",1,3
"729","2","fought","eng","1.012988281","stim/pof_g.wav","60e438e9739e21abb082dd74","bilabial","German","o","English_mono",1,4
"730",NA,"feel","eng","2.005126953","stim/fief_g.wav","60e438e9739e21abb082dd74","fricative","German","i","English_mono",1,7
"731",NA,"fun","eng","1.071264648","stim/p_schwa_g.wav","60e438e9739e21abb082dd74","bilabial","German","schwa","English_mono",1,3
"732",NA,"fool","eng","3.009863281","stim/peuf_g.wav","60e438e9739e21abb082dd74","bilabial","German","y","English_mono",1,2
"733",NA,"fool","eng","3.009863281","stim/feuf_g.wav","60e438e9739e21abb082dd74","fricative","German","y","English_mono",1,2
"734",NA,"fun","eng","3.038085938","stim/f_schwa_g.wav","60e438e9739e21abb082dd74","fricative","German","schwa","English_mono",1,3
"735",NA,"feel","eng","2.982885742","stim/pief_g.wav","60e438e9739e21abb082dd74","bilabial","German","i","English_mono",1,7
"736",NA,"fought","eng","3.005786133","stim/fof_g.wav","60e438e9739e21abb082dd74","fricative","German","o","English_mono",1,4
"737","2","feel","eng","4.003703817","stim/fief_g.wav","60ebbdd7a4f2acdb9a9769e5","fricative","German","i","English_mono",1,7
"738",NA,"feel","eng","4.977777778","stim/pief_g.wav","60ebbdd7a4f2acdb9a9769e5","bilabial","German","i","English_mono",1,7
"739",NA,"fun","eng","3.988888889","stim/p_schwa_g.wav","60ebbdd7a4f2acdb9a9769e5","bilabial","German","schwa","English_mono",1,3
"740",NA,"fool","eng","3.985185411","stim/feuf_g.wav","60ebbdd7a4f2acdb9a9769e5","fricative","German","y","English_mono",1,2
"741",NA,"fun","eng","5","stim/f_schwa_g.wav","60ebbdd7a4f2acdb9a9769e5","fricative","German","schwa","English_mono",1,3
"742",NA,"fought","eng","2.014814928","stim/pof_g.wav","60ebbdd7a4f2acdb9a9769e5","bilabial","German","o","English_mono",1,4
"743",NA,"fought","eng","3.007407633","stim/fof_g.wav","60ebbdd7a4f2acdb9a9769e5","fricative","German","o","English_mono",1,4
"744",NA,"fool","eng","5","stim/peuf_g.wav","60ebbdd7a4f2acdb9a9769e5","bilabial","German","y","English_mono",1,2
"745","2","fought","eng","1.957407464","stim/fof_g.wav","60ebd106ca635af4d76098cd","fricative","German","o","English_mono",1,4
"746",NA,"fought","eng","3.731481595","stim/pof_g.wav","60ebd106ca635af4d76098cd","bilabial","German","o","English_mono",1,4
"747",NA,"fought","eng","3.314814928","stim/feuf_g.wav","60ebd106ca635af4d76098cd","fricative","German","y","English_mono",1,4
"748",NA,"fought","eng","1.331481595","stim/peuf_g.wav","60ebd106ca635af4d76098cd","bilabial","German","y","English_mono",1,4
"749",NA,"fought","eng","1.885185242","stim/p_schwa_g.wav","60ebd106ca635af4d76098cd","bilabial","German","schwa","English_mono",1,4
"750",NA,"fought","eng","2.005555556","stim/pief_g.wav","60ebd106ca635af4d76098cd","bilabial","German","i","English_mono",1,4
"751",NA,"fought","eng","2.157407464","stim/fief_g.wav","60ebd106ca635af4d76098cd","fricative","German","i","English_mono",1,4
"752",NA,"fought","eng","2.016666667","stim/f_schwa_g.wav","60ebd106ca635af4d76098cd","fricative","German","schwa","English_mono",1,4
"753","2","fun","eng","2.960000102","stim/peuf_g.wav","60fe12001b0318f854a7ffe4","bilabial","German","y","English_mono",1,3
"754",NA,"fought","eng","3.036666616","stim/fief_g.wav","60fe12001b0318f854a7ffe4","fricative","German","i","English_mono",1,4
"755",NA,"fool","eng","4","stim/feuf_g.wav","60fe12001b0318f854a7ffe4","fricative","German","y","English_mono",1,2
"756",NA,"fought","eng","3.010000102","stim/pof_g.wav","60fe12001b0318f854a7ffe4","bilabial","German","o","English_mono",1,4
"757",NA,"fun","eng","3.990000153","stim/f_schwa_g.wav","60fe12001b0318f854a7ffe4","fricative","German","schwa","English_mono",1,3
"758",NA,"fun","eng","1.980000051","stim/p_schwa_g.wav","60fe12001b0318f854a7ffe4","bilabial","German","schwa","English_mono",1,3
"759",NA,"fought","eng","3.996666718","stim/fof_g.wav","60fe12001b0318f854a7ffe4","fricative","German","o","English_mono",1,4
"760",NA,"feel","eng","1.013333384","stim/pief_g.wav","60fe12001b0318f854a7ffe4","bilabial","German","i","English_mono",1,7
"761","2","fool","eng","2.992592706","stim/pof_g.wav","60fed4a51b41974258558dbe","bilabial","German","o","English_mono",1,2
"762",NA,"fought","eng","1.011111111","stim/peuf_g.wav","60fed4a51b41974258558dbe","bilabial","German","y","English_mono",1,4
"763",NA,"fool","eng","1.003703817","stim/fof_g.wav","60fed4a51b41974258558dbe","fricative","German","o","English_mono",1,2
"764",NA,"fought","eng","1.003703817","stim/f_schwa_g.wav","60fed4a51b41974258558dbe","fricative","German","schwa","English_mono",1,4
"765",NA,"fought","eng","1.003703817","stim/p_schwa_g.wav","60fed4a51b41974258558dbe","bilabial","German","schwa","English_mono",1,4
"766",NA,"fool","eng","2.03703715","stim/feuf_g.wav","60fed4a51b41974258558dbe","fricative","German","y","English_mono",1,2
"767",NA,"feel","eng","3.011111111","stim/fief_g.wav","60fed4a51b41974258558dbe","fricative","German","i","English_mono",1,7
"768",NA,"feel","eng","3.011111111","stim/pief_g.wav","60fed4a51b41974258558dbe","bilabial","German","i","English_mono",1,7
"769","2","fool","eng","3.968888889","stim/feuf_g.wav","60ff03a9e0ba586ee08bb557","fricative","German","y","English_mono",1,2
"770",NA,"fun","eng","1.004444444","stim/p_schwa_g.wav","60ff03a9e0ba586ee08bb557","bilabial","German","schwa","English_mono",1,3
"771",NA,"feel","eng","4.844444444","stim/fief_g.wav","60ff03a9e0ba586ee08bb557","fricative","German","i","English_mono",1,7
"772",NA,"feel","eng","2.057777778","stim/pief_g.wav","60ff03a9e0ba586ee08bb557","bilabial","German","i","English_mono",1,7
"773",NA,"fought","eng","2.995555556","stim/fof_g.wav","60ff03a9e0ba586ee08bb557","fricative","German","o","English_mono",1,4
"774",NA,"fool","eng","4","stim/pof_g.wav","60ff03a9e0ba586ee08bb557","bilabial","German","o","English_mono",1,2
"775",NA,"fun","eng","3.986666667","stim/f_schwa_g.wav","60ff03a9e0ba586ee08bb557","fricative","German","schwa","English_mono",1,3
"776",NA,"fool","eng","2.995555556","stim/peuf_g.wav","60ff03a9e0ba586ee08bb557","bilabial","German","y","English_mono",1,2
"777","2","feel","eng","3.492592706","stim/fief_g.wav","60ff32677943528c59d4cfb3","fricative","German","i","English_mono",1,7
"778",NA,"fun","eng","2.066666667","stim/p_schwa_g.wav","60ff32677943528c59d4cfb3","bilabial","German","schwa","English_mono",1,3
"779",NA,"fool","eng","3.962963189","stim/feuf_g.wav","60ff32677943528c59d4cfb3","fricative","German","y","English_mono",1,2
"780",NA,"fun","eng","2.048148261","stim/f_schwa_g.wav","60ff32677943528c59d4cfb3","fricative","German","schwa","English_mono",1,3
"781",NA,"fool","eng","2.8740743","stim/peuf_g.wav","60ff32677943528c59d4cfb3","bilabial","German","y","English_mono",1,2
"782",NA,"fool","eng","2.566666667","stim/pof_g.wav","60ff32677943528c59d4cfb3","bilabial","German","o","English_mono",1,2
"783",NA,"feel","eng","4.025926039","stim/pief_g.wav","60ff32677943528c59d4cfb3","bilabial","German","i","English_mono",1,7
"784",NA,"fool","eng","3.592592706","stim/fof_g.wav","60ff32677943528c59d4cfb3","fricative","German","o","English_mono",1,2
"785","2","fool","eng","4.011111111","stim/feuf_g.wav","61018f595798ed7d1df1222b","fricative","German","y","English_mono",1,2
"786",NA,"fought","eng","3.97037037","stim/f_schwa_g.wav","61018f595798ed7d1df1222b","fricative","German","schwa","English_mono",1,4
"787",NA,"fought","eng","2.003703704","stim/pof_g.wav","61018f595798ed7d1df1222b","bilabial","German","o","English_mono",1,4
"788",NA,"fun","eng","2.985185185","stim/p_schwa_g.wav","61018f595798ed7d1df1222b","bilabial","German","schwa","English_mono",1,3
"789",NA,"feel","eng","3.955555556","stim/fief_g.wav","61018f595798ed7d1df1222b","fricative","German","i","English_mono",1,7
"790",NA,"feel","eng","4","stim/pief_g.wav","61018f595798ed7d1df1222b","bilabial","German","i","English_mono",1,7
"791",NA,"fool","eng","2.011111111","stim/peuf_g.wav","61018f595798ed7d1df1222b","bilabial","German","y","English_mono",1,2
"792",NA,"fought","eng","4.977777778","stim/fof_g.wav","61018f595798ed7d1df1222b","fricative","German","o","English_mono",1,4
"793","2","fought","eng","2.977777834","stim/fof_g.wav","6116f1f94ce995ae72a64e93","fricative","German","o","English_mono",1,4
"794",NA,"fun","eng","1.992592706","stim/f_schwa_g.wav","6116f1f94ce995ae72a64e93","fricative","German","schwa","English_mono",1,3
"795",NA,"fool","eng","4","stim/feuf_g.wav","6116f1f94ce995ae72a64e93","fricative","German","y","English_mono",1,2
"796",NA,"fought","eng","2","stim/p_schwa_g.wav","6116f1f94ce995ae72a64e93","bilabial","German","schwa","English_mono",1,4
"797",NA,"feel","eng","1.003703788","stim/pief_g.wav","6116f1f94ce995ae72a64e93","bilabial","German","i","English_mono",1,7
"798",NA,"feel","eng","4.007407577","stim/fief_g.wav","6116f1f94ce995ae72a64e93","fricative","German","i","English_mono",1,7
"799",NA,"fool","eng","3","stim/pof_g.wav","6116f1f94ce995ae72a64e93","bilabial","German","o","English_mono",1,2
"800",NA,"fool","eng","3.048148261","stim/peuf_g.wav","6116f1f94ce995ae72a64e93","bilabial","German","y","English_mono",1,2
"801","2","feel","eng","3.002116402","stim/peuf_g.wav","61520150b24df0af47d5c7f3","bilabial","German","y","English_mono",1,7
"802",NA,"feel","eng","3.998941799","stim/pief_g.wav","61520150b24df0af47d5c7f3","bilabial","German","i","English_mono",1,7
"803",NA,"fought","eng","3.021164021","stim/fof_g.wav","61520150b24df0af47d5c7f3","fricative","German","o","English_mono",1,4
"804",NA,"feel","eng","4.030687831","stim/fief_g.wav","61520150b24df0af47d5c7f3","fricative","German","i","English_mono",1,7
"805",NA,"fought","eng","3.055026455","stim/pof_g.wav","61520150b24df0af47d5c7f3","bilabial","German","o","English_mono",1,4
"806",NA,"fun","eng","3.006349206","stim/f_schwa_g.wav","61520150b24df0af47d5c7f3","fricative","German","schwa","English_mono",1,3
"807",NA,"fool","eng","3.012698413","stim/feuf_g.wav","61520150b24df0af47d5c7f3","fricative","German","y","English_mono",1,2
"808",NA,"fun","eng","3.057142857","stim/p_schwa_g.wav","61520150b24df0af47d5c7f3","bilabial","German","schwa","English_mono",1,3
"809","2","fought","eng","1.008011619","stim/fof_g.wav","6175f393ebce070b8767fd9a","fricative","German","o","English_mono",1,4
"810",NA,"fun","eng","1.97336488","stim/p_schwa_g.wav","6175f393ebce070b8767fd9a","bilabial","German","schwa","English_mono",1,3
"811",NA,"feel","eng","3.011853448","stim/pief_g.wav","6175f393ebce070b8767fd9a","bilabial","German","i","English_mono",1,7
"812",NA,"fool","eng","2.004544603","stim/peuf_g.wav","6175f393ebce070b8767fd9a","bilabial","German","y","English_mono",1,2
"813",NA,"fool","eng","4.985405735","stim/feuf_g.wav","6175f393ebce070b8767fd9a","fricative","German","y","English_mono",1,2
"814",NA,"fought","eng","3.017803598","stim/f_schwa_g.wav","6175f393ebce070b8767fd9a","fricative","German","schwa","English_mono",1,4
"815",NA,"feel","eng","3.758480135","stim/fief_g.wav","6175f393ebce070b8767fd9a","fricative","German","i","English_mono",1,7
"816",NA,"fought","eng","3.103682534","stim/pof_g.wav","6175f393ebce070b8767fd9a","bilabial","German","o","English_mono",1,4
"817","2","feel","eng","3.983333333","stim/pief_g.wav","6234b7dcc6c6e13d5121ad28","bilabial","German","i","English_mono",1,7
"818",NA,"fool","eng","3.983333333","stim/feuf_g.wav","6234b7dcc6c6e13d5121ad28","fricative","German","y","English_mono",1,2
