"","choice","language_chosen","slider.response","stim","participant","frame","stim_language","phoneme","L1","language_choice_num","choice_num"
"3004","fin","span","4.025190972","stim/fif_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","i","Spanish",0,1
"3005","fin","span","4.032135417","stim/pif_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","i","Spanish",0,1
"3006","fought","eng","2.979114583","stim/feuf_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","y","Spanish",1,4
"3007","su","span","2.0040625","stim/peuf_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","y","Spanish",0,6
"3008","fun","eng","2.018767361","stim/p_schwa_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","schwa","Spanish",1,3
"3009","su","span","2.003767361","stim/peuf_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","y","Spanish",0,6
"3010","fun","eng","3.001128472","stim/pof_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","o","Spanish",1,3
"3011","fin","span","3.992725694","stim/pif_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","i","Spanish",0,1
"3012","fun","eng","3.009826389","stim/fof_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","o","Spanish",1,3
"3013","fun","eng","1.983680556","stim/p_schwa_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","schwa","Spanish",1,3
"3014","su","span","3.000069444","stim/feuf_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","y","Spanish",0,6
"3015","fun","eng","1.971631944","stim/f_schwa_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","schwa","Spanish",1,3
"3016","feel","eng","3.017083333","stim/fif_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","i","Spanish",1,7
"3017","fun","eng","1.997708333","stim/fof_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","o","Spanish",1,3
"3018","fool","eng","3.008524306","stim/peuf_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","y","Spanish",1,2
"3019","fin","span","4.03703125","stim/fif_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","i","Spanish",0,1
"3020","fun","eng","1.992135417","stim/p_schwa_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","schwa","Spanish",1,3
"3021","fun","eng","1.024184028","stim/f_schwa_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","schwa","Spanish",1,3
"3022","su","span","2.992170139","stim/feuf_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","y","Spanish",0,6
"3023","feel","eng","3.976614583","stim/pif_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","i","Spanish",1,7
"3024","fun","eng","2.994184028","stim/pof_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","o","Spanish",1,3
"3025","fun","eng","1.012690972","stim/f_schwa_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","schwa","Spanish",1,3
"3026","fool","eng","2.037222222","stim/feuf_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","y","Spanish",1,2
"3027","son","span","2.021128472","stim/fof_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","o","Spanish",0,5
"3028","fin","span","3.998385417","stim/fif_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","i","Spanish",0,1
"3029","su","span","4.001666667","stim/peuf_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","y","Spanish",0,6
"3030","feel","eng","4.023107639","stim/pif_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","i","Spanish",1,7
"3031","fought","eng","3.986006944","stim/pof_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","o","Spanish",1,4
"3032","fun","eng","1.978142361","stim/p_schwa_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","schwa","Spanish",1,3
"3033","fin","span","4.987465278","stim/pif_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","i","Spanish",0,1
"3034","su","span","4.012256944","stim/peuf_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","y","Spanish",0,6
"3035","son","span","2.982395833","stim/fof_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","o","Spanish",0,5
"3036","su","span","2.983298611","stim/feuf_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","y","Spanish",0,6
"3037","fin","span","4.014565972","stim/fif_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","i","Spanish",0,1
"3038","fun","eng","1.036753472","stim/p_schwa_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","schwa","Spanish",1,3
"3039","fun","eng","1","stim/f_schwa_f.wav","5f5065d2fd3fc11d40575ce7","fricative","french","schwa","Spanish",1,3
"3040","son","span","4.030659722","stim/pof_f.wav","5f5065d2fd3fc11d40575ce7","bilabial","french","o","Spanish",0,5
"3041","fought","eng","1.953125","stim/feuf_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","y","Spanish",1,4
"3042","fool","eng","2.958333333","stim/pif_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","i","Spanish",1,2
"3043","fin","span","3.536458333","stim/fif_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","i","Spanish",0,1
"3044","fool","eng","2.895833333","stim/peuf_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","y","Spanish",1,2
"3045","fool","eng","2.901041667","stim/fof_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","o","Spanish",1,2
"3046","feel","eng","2.890625","stim/p_schwa_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","schwa","Spanish",1,7
"3047","fun","eng","2.171875","stim/pof_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","o","Spanish",1,3
"3048","fought","eng","3.869791667","stim/f_schwa_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","schwa","Spanish",1,4
"3049","fun","eng","2.973958333","stim/pof_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","o","Spanish",1,3
"3050","feel","eng","3.890625","stim/fif_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","i","Spanish",1,7
"3051","fought","eng","3.130208333","stim/feuf_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","y","Spanish",1,4
"3052","feel","eng","3.036458333","stim/pif_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","i","Spanish",1,7
"3053","fought","eng","3.989583333","stim/p_schwa_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","schwa","Spanish",1,4
"3054","fought","eng","3.869791667","stim/peuf_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","y","Spanish",1,4
"3055","fought","eng","3.947916667","stim/f_schwa_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","schwa","Spanish",1,4
"3056","fun","eng","2.84375","stim/fof_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","o","Spanish",1,3
"3057","fool","eng","3.880208333","stim/feuf_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","y","Spanish",1,2
"3058","fought","eng","3.885416667","stim/f_schwa_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","schwa","Spanish",1,4
"3059","fought","eng","3.953125","stim/p_schwa_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","schwa","Spanish",1,4
"3060","feel","eng","4.010416667","stim/fif_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","i","Spanish",1,7
"3061","fought","eng","4.015625","stim/fof_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","o","Spanish",1,4
"3062","feel","eng","3.984375","stim/pif_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","i","Spanish",1,7
"3063","fought","eng","4.010416667","stim/peuf_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","y","Spanish",1,4
"3064","fun","eng","2.119791667","stim/pof_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","o","Spanish",1,3
"3065","fought","eng","3.395833333","stim/feuf_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","y","Spanish",1,4
"3066","fought","eng","4","stim/pof_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","o","Spanish",1,4
"3067","fought","eng","4","stim/p_schwa_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","schwa","Spanish",1,4
"3068","feel","eng","4","stim/fif_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","i","Spanish",1,7
"3069","fool","eng","3.994791667","stim/peuf_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","y","Spanish",1,2
"3070","feel","eng","3.994791667","stim/pif_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","i","Spanish",1,7
"3071","fought","eng","4.010416667","stim/f_schwa_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","schwa","Spanish",1,4
"3072","fought","eng","3.072916667","stim/fof_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","o","Spanish",1,4
"3073","fun","eng","2.067708333","stim/p_schwa_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","schwa","Spanish",1,3
"3074","fought","eng","4.078125","stim/feuf_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","y","Spanish",1,4
"3075","feel","eng","4.083333333","stim/fif_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","i","Spanish",1,7
"3076","fought","eng","4.088541667","stim/fof_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","o","Spanish",1,4
"3077","feel","eng","4.088541667","stim/pif_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","i","Spanish",1,7
"3078","fought","eng","3.973958333","stim/pof_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","o","Spanish",1,4
"3079","fought","eng","4.75","stim/peuf_f.wav","5f5d6c3cbacc025bf0a03440","bilabial","french","y","Spanish",1,4
"3080","fought","eng","3.244791667","stim/f_schwa_f.wav","5f5d6c3cbacc025bf0a03440","fricative","french","schwa","Spanish",1,4
"3081","fought","eng","3.995583386","stim/fof_f.wav","5f66457793e8240d22e60ea3","fricative","french","o","Spanish",1,4
"3082","fin","span","3.995583386","stim/pif_f.wav","5f66457793e8240d22e60ea3","bilabial","french","i","Spanish",0,1
"3083","feel","eng","3.995583386","stim/fif_f.wav","5f66457793e8240d22e60ea3","fricative","french","i","Spanish",1,7
"3084","son","span","3.995583386","stim/pof_f.wav","5f66457793e8240d22e60ea3","bilabial","french","o","Spanish",0,5
"3085","fought","eng","3.019393844","stim/feuf_f.wav","5f66457793e8240d22e60ea3","fricative","french","y","Spanish",1,4
"3086","feel","eng","4.006673995","stim/p_schwa_f.wav","5f66457793e8240d22e60ea3","bilabial","french","schwa","Spanish",1,7
"3087","su","span","3.990852701","stim/peuf_f.wav","5f66457793e8240d22e60ea3","bilabial","french","y","Spanish",0,6
"3088","fought","eng","3.994385992","stim/f_schwa_f.wav","5f66457793e8240d22e60ea3","fricative","french","schwa","Spanish",1,4
"3089","fin","span","3.987240892","stim/pif_f.wav","5f66457793e8240d22e60ea3","bilabial","french","i","Spanish",0,1
"3090","fought","eng","4.006320666","stim/p_schwa_f.wav","5f66457793e8240d22e60ea3","bilabial","french","schwa","Spanish",1,4
"3091","su","span","3.984610553","stim/peuf_f.wav","5f66457793e8240d22e60ea3","bilabial","french","y","Spanish",0,6
"3092","fought","eng","3.988477544","stim/pof_f.wav","5f66457793e8240d22e60ea3","bilabial","french","o","Spanish",1,4
"3093","fin","span","3.988477544","stim/fif_f.wav","5f66457793e8240d22e60ea3","fricative","french","i","Spanish",0,1
"3094","fought","eng","3.995701162","stim/f_schwa_f.wav","5f66457793e8240d22e60ea3","fricative","french","schwa","Spanish",1,4
"3095","son","span","3.995701162","stim/fof_f.wav","5f66457793e8240d22e60ea3","fricative","french","o","Spanish",0,5
"3096","su","span","2.985199435","stim/feuf_f.wav","5f66457793e8240d22e60ea3","fricative","french","y","Spanish",0,6
"3097","fin","span","4.016233511","stim/fif_f.wav","5f66457793e8240d22e60ea3","fricative","french","i","Spanish",0,1
"3098","fin","span","3.994935616","stim/pif_f.wav","5f66457793e8240d22e60ea3","bilabial","french","i","Spanish",0,1
"3099","son","span","4.022887877","stim/fof_f.wav","5f66457793e8240d22e60ea3","fricative","french","o","Spanish",0,5
"3100","fought","eng","3.002296639","stim/f_schwa_f.wav","5f66457793e8240d22e60ea3","fricative","french","schwa","Spanish",1,4
"3101","su","span","3.001727387","stim/peuf_f.wav","5f66457793e8240d22e60ea3","bilabial","french","y","Spanish",0,6
"3102","fought","eng","3.985945352","stim/pof_f.wav","5f66457793e8240d22e60ea3","bilabial","french","o","Spanish",1,4
"3103","son","span","3.959484925","stim/p_schwa_f.wav","5f66457793e8240d22e60ea3","bilabial","french","schwa","Spanish",0,5
"3104","su","span","4.006732883","stim/feuf_f.wav","5f66457793e8240d22e60ea3","fricative","french","y","Spanish",0,6
"3105","fin","span","4.001707758","stim/fif_f.wav","5f66457793e8240d22e60ea3","fricative","french","i","Spanish",0,1
"3106","su","span","4.008283606","stim/peuf_f.wav","5f66457793e8240d22e60ea3","bilabial","french","y","Spanish",0,6
"3107","fought","eng","3.999273712","stim/pof_f.wav","5f66457793e8240d22e60ea3","bilabial","french","o","Spanish",1,4
"3108","fought","eng","3.989164573","stim/f_schwa_f.wav","5f66457793e8240d22e60ea3","fricative","french","schwa","Spanish",1,4
"3109","son","span","3.990303078","stim/fof_f.wav","5f66457793e8240d22e60ea3","fricative","french","o","Spanish",0,5
"3110","fought","eng","3.027441897","stim/p_schwa_f.wav","5f66457793e8240d22e60ea3","bilabial","french","schwa","Spanish",1,4
"3111","su","span","3.997153737","stim/feuf_f.wav","5f66457793e8240d22e60ea3","fricative","french","y","Spanish",0,6
"3112","fin","span","3.997153737","stim/pif_f.wav","5f66457793e8240d22e60ea3","bilabial","french","i","Spanish",0,1
"3113","fin","span","3.997153737","stim/fif_f.wav","5f66457793e8240d22e60ea3","fricative","french","i","Spanish",0,1
"3114","fin","span","3.997153737","stim/pif_f.wav","5f66457793e8240d22e60ea3","bilabial","french","i","Spanish",0,1
"3115","fought","eng","3.996015232","stim/peuf_f.wav","5f66457793e8240d22e60ea3","bilabial","french","y","Spanish",1,4
"3116","son","span","3.001648869","stim/p_schwa_f.wav","5f66457793e8240d22e60ea3","bilabial","french","schwa","Spanish",0,5
"3117","son","span","2.995622644","stim/f_schwa_f.wav","5f66457793e8240d22e60ea3","fricative","french","schwa","Spanish",0,5
"3118","feel","eng","4.002198492","stim/feuf_f.wav","5f66457793e8240d22e60ea3","fricative","french","y","Spanish",1,7
"3119","son","span","4.021396043","stim/fof_f.wav","5f66457793e8240d22e60ea3","fricative","french","o","Spanish",0,5
"3120","son","span","4.004377356","stim/pof_f.wav","5f66457793e8240d22e60ea3","bilabial","french","o","Spanish",0,5
"3121","feel","eng","3.026041667","stim/fif_f.wav","5f740f60b8a1e41acc020269","fricative","french","i","Spanish",1,7
"3122","fun","eng","3.984375","stim/feuf_f.wav","5f740f60b8a1e41acc020269","fricative","french","y","Spanish",1,3
"3123","fought","eng","3.026041667","stim/f_schwa_f.wav","5f740f60b8a1e41acc020269","fricative","french","schwa","Spanish",1,4
"3124","feel","eng","4.020833333","stim/pif_f.wav","5f740f60b8a1e41acc020269","bilabial","french","i","Spanish",1,7
"3125","fought","eng","2.989583333","stim/pof_f.wav","5f740f60b8a1e41acc020269","bilabial","french","o","Spanish",1,4
"3126","fought","eng","4.989583333","stim/fof_f.wav","5f740f60b8a1e41acc020269","fricative","french","o","Spanish",1,4
"3127","su","span","3.010416667","stim/p_schwa_f.wav","5f740f60b8a1e41acc020269","bilabial","french","schwa","Spanish",0,6
"3128","fought","eng","4","stim/peuf_f.wav","5f740f60b8a1e41acc020269","bilabial","french","y","Spanish",1,4
"3129","fought","eng","2.947916667","stim/p_schwa_f.wav","5f740f60b8a1e41acc020269","bilabial","french","schwa","Spanish",1,4
"3130","son","span","1.963541667","stim/peuf_f.wav","5f740f60b8a1e41acc020269","bilabial","french","y","Spanish",0,5
"3131","feel","eng","2.03125","stim/pif_f.wav","5f740f60b8a1e41acc020269","bilabial","french","i","Spanish",1,7
"3132","fought","eng","4.005208333","stim/f_schwa_f.wav","5f740f60b8a1e41acc020269","fricative","french","schwa","Spanish",1,4
"3133","fun","eng","3.005208333","stim/pof_f.wav","5f740f60b8a1e41acc020269","bilabial","french","o","Spanish",1,3
"3134","feel","eng","3.979166667","stim/fif_f.wav","5f740f60b8a1e41acc020269","fricative","french","i","Spanish",1,7
"3135","fought","eng","4.015625","stim/fof_f.wav","5f740f60b8a1e41acc020269","fricative","french","o","Spanish",1,4
"3136","su","span","4.989583333","stim/feuf_f.wav","5f740f60b8a1e41acc020269","fricative","french","y","Spanish",0,6
"3137","feel","eng","4.020833333","stim/pif_f.wav","5f740f60b8a1e41acc020269","bilabial","french","i","Spanish",1,7
"3138","fought","eng","2.020833333","stim/p_schwa_f.wav","5f740f60b8a1e41acc020269","bilabial","french","schwa","Spanish",1,4
"3139","fought","eng","2.067708333","stim/pof_f.wav","5f740f60b8a1e41acc020269","bilabial","french","o","Spanish",1,4
"3140","fought","eng","3.0625","stim/f_schwa_f.wav","5f740f60b8a1e41acc020269","fricative","french","schwa","Spanish",1,4
"3141","feel","eng","4.03125","stim/fif_f.wav","5f740f60b8a1e41acc020269","fricative","french","i","Spanish",1,7
"3142","fought","eng","1.947916667","stim/fof_f.wav","5f740f60b8a1e41acc020269","fricative","french","o","Spanish",1,4
"3143","su","span","3.989583333","stim/peuf_f.wav","5f740f60b8a1e41acc020269","bilabial","french","y","Spanish",0,6
"3144","fun","eng","4.989583333","stim/feuf_f.wav","5f740f60b8a1e41acc020269","fricative","french","y","Spanish",1,3
"3145","su","span","3.994791667","stim/fof_f.wav","5f740f60b8a1e41acc020269","fricative","french","o","Spanish",0,6
"3146","feel","eng","4.953125","stim/pif_f.wav","5f740f60b8a1e41acc020269","bilabial","french","i","Spanish",1,7
"3147","fought","eng","4","stim/f_schwa_f.wav","5f740f60b8a1e41acc020269","fricative","french","schwa","Spanish",1,4
"3148","fought","eng","3","stim/p_schwa_f.wav","5f740f60b8a1e41acc020269","bilabial","french","schwa","Spanish",1,4
"3149","feel","eng","3.984375","stim/fif_f.wav","5f740f60b8a1e41acc020269","fricative","french","i","Spanish",1,7
"3150","fun","eng","2.03125","stim/peuf_f.wav","5f740f60b8a1e41acc020269","bilabial","french","y","Spanish",1,3
"3151","feel","eng","3.020833333","stim/feuf_f.wav","5f740f60b8a1e41acc020269","fricative","french","y","Spanish",1,7
"3152","fought","eng","2.947916667","stim/pof_f.wav","5f740f60b8a1e41acc020269","bilabial","french","o","Spanish",1,4
"3153","su","span","4.036458333","stim/p_schwa_f.wav","5f740f60b8a1e41acc020269","bilabial","french","schwa","Spanish",0,6
"3154","fought","eng","3.979166667","stim/feuf_f.wav","5f740f60b8a1e41acc020269","fricative","french","y","Spanish",1,4
"3155","fought","eng","3.973958333","stim/fof_f.wav","5f740f60b8a1e41acc020269","fricative","french","o","Spanish",1,4
"3156","fool","eng","2.03125","stim/pif_f.wav","5f740f60b8a1e41acc020269","bilabial","french","i","Spanish",1,2
"3157","su","span","2.96875","stim/peuf_f.wav","5f740f60b8a1e41acc020269","bilabial","french","y","Spanish",0,6
"3158","fun","eng","2.057291667","stim/pof_f.wav","5f740f60b8a1e41acc020269","bilabial","french","o","Spanish",1,3
"3159","fought","eng","4.026041667","stim/f_schwa_f.wav","5f740f60b8a1e41acc020269","fricative","french","schwa","Spanish",1,4
"3160","feel","eng","3.984375","stim/fif_f.wav","5f740f60b8a1e41acc020269","fricative","french","i","Spanish",1,7
"3161","son","span","2.942708333","stim/f_schwa_f.wav","5fad55bc57e5f004b095ca80","fricative","french","schwa","Spanish",0,5
"3162","son","span","3.015625","stim/p_schwa_f.wav","5fad55bc57e5f004b095ca80","bilabial","french","schwa","Spanish",0,5
